internalid,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,parent,group,main_address
8249,Ensemble Hospitalier de la Côte,Morges,CH,Rue Henry-Dunant 20,,,,1000.0,,,,,1000.0,hco,pierre,8999,-1,
2479,Ensemble Hospitalier de la Côte,Morges,CH,Chemin du Crêt 2,,,,1000.0,,,,,1000.0,hco,bgp,8999,-1,
10275,Ensemble Hospitalier de la Côte,Morges,CH,Chemin du Crêt 2,,,,1077.0,,,,,1077.0,hco,vifor,8999,-1,
2268,Ensemble Hospitalier de la Côte (EHC),Morges,CH,Chemin du Crêt 2,1110.0,40536352,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,bayer,8999,-1,
3504,Ente Ospedaliero Cantonale,Bellinzona,CH,Viale Officina 3,6500.0,,,1250.0,,,,,1250.0,hco,daiichi,8720,-1,
9232,Ente Ospedaliero Cantonale,Bellinzona,CH,Direzione generale - Viale Officina 3,6500.0,EnteOspedalieroCantonaleBellinzona,,5557.0,,,,,5557.0,hco,servier,8720,-1,
8780,Ente Ospedaliero Cantonale,Bellinzona,CH,VIALE OFFICINA 3,,,5000.0,557.1,,,,,5557.1,hco,sandoz,8720,-1,
10276,Ente Ospedaliero Cantonale (EOC),Bellinzona,CH,Viale Officina 3,,,,1000.0,,,,,1000.0,hco,vifor,8720,-1,
4682,Ente Ospedaliero Cantonale (EOC),Bellinzona,CH,Viale Officina 3,,,0.0,6000.0,0.0,0.0,5824.0,0.0,11824.0,hco,janssen,8720,-1,
4102,Ente Ospedaliero Cantonale (EOC),Bellinzona,CH,Viale Officina 3,,,25000.0,17192.0,,,1500.0,,43692.0,hco,gilead,8720,-1,
7737,Ente Ospedaliero Cantonale (EOC),Bellinzona,CH,Viale Officina 3,,,,5000.0,,,1050.0,,6050.0,hco,otsuka,8720,-1,
609,Ente Ospedaliero Cantonale (EOC),Bellinzona,CH,Viale Officina 3,,,,2357.02,,,,,2357.02,hco,almirall,8720,-1,
5911,Ente Ospedaliero Cantonale (EOC),Bellizona,CH,Viale Officina 3,6500.0,,,,,,5500.0,202.0,5702.0,hco,mitsubishi,8720,-1,
4424,Ente Ospedaliero Cantonale (EOC),Bellinzona,CH,Viale Officina 3,,,0.0,929.0,0.0,0.0,0.0,0.0,929.0,hco,gruenenthal,8720,-1,
4249,Ente Ospedaliero Cantonale (EOC),Bellinzona,CH,Viale Officina 3,,,0.0,10831.5,0.0,0.0,0.0,0.0,10831.5,hco,glaxosmithkline,8720,-1,
311,Ente Ospedaliero Cantonale (EOC),Bellinzona,CH,Viale Officina 3,,,,22750.0,,434.0,6925.0,,30109.0,hco,abbvie,8720,-1,
7998,Ente Ospedaliero Cantonale (EOC),Bellinzona,CH,Viale Officina 3,,,5000.0,6416.0,2135.0,3715.0,1250.0,0.0,18516.0,hco,pfizer,8720,-1,
2962,Ente Ospedaliero Cantonale (EOC),Bellinzona,CH,Viale Officina 3,,,,10500.0,,,,,10500.0,hco,bristol,8720,-1,
2566,Ente Ospedaliero Cantonale - Direzione generale,Bellinzona,CH,Viale Officina 3,,,,14300.0,,,3600.0,,17900.0,hco,biogen,8720,-1,
876,Ente Ospedaliero Cantonale - Eoc,Bellinzona,CH,Viale Officina 3,,,,6250.0,,,,,6250.0,hco,amgen,8720,-1,
3797,Ente Ospedaliero Cantonale - EOC,Bellinzona,CH,Viale Officina 3,,,,12636.0,,,800.0,,13436.0,hco,eli,8720,-1,
3570,Ente Ospedaliero Cantonale Bellinzona,Lugano,CH,Via Tesserete 46,6900.0,,,2577.0,,,,,2577.0,hco,eisai,9002,-1,
3336,ENTE Ospedaliero Cantonale Bellinzona,Bellinzona,CH,Ospedale Regionale Di Bellinzona E Valli,,,,3000.0,,,,,3000.0,hco,celgene,8720,-1,
8781,Ente Ospedaliero Cantonale di Lugano (EOC),Lugano,CH,Ospedale Regionale Di Lugano Servizio di medicina,,,500.0,,,,700.0,300.0,1500.0,hco,sandoz,9003,-1,
7565,Ente Ospedaliero Cantonale EOC,Bellinzona,CH,Via Lugano 4b,,,500.0,5600.0,,,,,6100.0,hco,novo,8720,-1,
7042,Ente Ospedaliero Cantonale EOC Direzione Generale,Bellinzona,CH,Viale Officina 3,,,280200.0,52635.94,,,5815.0,,338650.94,hco,novartis,8720,-1,
5820,EOC - Instituto Oncologico della Svizzera Italiana,Bellinzona,CH,Ospedale San Giovanni,,,,1000.0,,,1500.0,,2500.0,hco,merck,12806,-1,
10277,EOC Ente ospedaliero Cantonale,Bellinzona,CH,C.P.,2645.0,,,1615.5,,,,,1615.5,hco,vifor,8720,-1,
6151,EOC Ente Ospedaliero Cantonale,Bellinzona,CH,Viale Officina 3,,,,18500.0,,,,,18500.0,hco,msd,8720,-1,
2269,EOC Ente Ospedaliero Cantonale,Bellinzona,CH,Viale Officina 3,6500.0,40529766,0.0,23392.65,0.0,0.0,2222.36,0.0,25615.01,hco,bayer,8720,-1,
9039,Eoc Ente Ospedaliero Cantonale - Ospedale Regionale Di Bellinzona,Bellinzona,CH,Ospedale San Giovanni,6500.0,,,52759.87,,,5762.25,,58522.12,hco,sanofi,8720,-1,
3974,Eoc Ente Ospedaliero Cantonale Del Cantone Ticino,Bellinzona,CH,Ospedale San Giovanni,,EOC_Ente_Ospedaliero_ Cantonale_del_cantone_Ticino,,3000.0,,,,,3000.0,hco,galderma,8720,-1,
4998,EOC Neurocentro della Svizzera Italiana,Lugano,CH,via Tesserete 46,,,,2300.0,,,,,2300.0,hco,lundbeck,9005,-1,
5329,EOC Ospedale Regionale di Bellinzona e Valli,Belinzona,CH,,,,,3100.0,,,,,3100.0,hco,menarini,8720,-1,
1522,EOC Ospedale Regionale di Bellinzona e Valli - San Giovanni Bellinzona,Bellinzona,CH,Via Ospedale 12,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,baxter,8720,-1,
1523,EOC Ospedale Regionale di Lugano - Civico,Lugano,CH,Via Tesserete 46,,,1928.51,543.9,0.0,0.0,0.0,0.0,2472.41,hco,baxter,9005,-1,
7043,EPFL - École polytechnique fédérale de Lausanne PRES,Lausanne,CH,CE 3 316 (Centre Est) Station 1,,,220695.0,27412.45,300.0,130.0,,,248537.45,hco,novartis,9009,-1,
8250,EPFL SV ISREC UPMEYLAN,Lausanne,CH,Station 19,,,,,1500.0,,,,1500.0,hco,pierre,-1,-1,
312,EphMRA - European pharmaceutical market research association,Basel,CH,Gartenstrasse 101,,,4900.0,,,,,,4900.0,hco,abbvie,-1,-1,
10278,EQUAM Stiftung,Bern,CH,Effingerstrasse 25,,,,2154.0,,,,,2154.0,hco,vifor,9012,-1,
6428,Equipage - UTC -,Zénauva,CH,ch. des Botchets 24,,,2000.0,,,,,,2000.0,hco,mundipharma,9013,-1,
3798,Equipage-UTC,Zénauva FR,CH,Chemin des Botchets 24,,,,2000.0,,,,,2000.0,hco,eli,9013,-1,
8352,Equipage-UTC,Zénauva,CH,Chemin des Botchets 24,1724.0,,,1000.0,,,,,1000.0,hco,recordati,9013,-1,
1343,Equipage-UTC,Zénauva,CH,Ch. Des Botchets 24,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,9013,-1,
2270,Equipage-UTC Pierre Bonvin,ZÉNAUVA,CH,Ch.des Botchets 24,1724.0,40687911,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,9013,-1,
7999,ERS European Respiratory Society,Lausanne,CH,Avenue Sainte-Luce 4,,,0.0,39268.0,0.0,0.0,0.0,0.0,39268.0,hco,pfizer,9014,-1,
5330,ERS European Respiratory Society,Lausanne,CH,4. Avenue St-Luce,,,,437118.3,,,,,437118.3,hco,menarini,9014,-1,
7044,ERS European Respiratory Society ERS Headquarters,Lausanne,CH,Avenue Sainte-Luce 4,,,457678.45,441443.67,5539.08,,,,904661.2,hco,novartis,9014,-1,
8601,ERS European Respiratory Society ERS Headquarters,Lausanne,CH,Avenue Sainte-Luce 4,1003.0,,0.0,392661.57,0.0,0.0,0.0,0.0,392661.57,hco,roche,9014,-1,
2804,ERS European Respiratory Society ERS Headquarters,Lausanne,CH,Avenue Sainte-Luce 4,1003.0,,,916098.48,,,,,916098.48,hco,boehringer,9014,-1,
1038,ESCMID,Basel,CH,BLANK,4010.0,Not Available,,49619.97,,,,,49619.97,hco,astellas,9018,-1,
4103,ESCMID,Basel,CH,. Postfach 214,,,,117279.0,,,,,117279.0,hco,gilead,9018,-1,
8000,ESCMID European Society of Clinical Microbiology and Infectious Diseases,Basel,CH,Aeschenvorstadt 57,,,30860.0,1027519.0,0.0,0.0,0.0,0.0,1058379.0,hco,pfizer,9018,-1,
610,ESDR - Dermatological Research,Genève,CH,Rue Cingria 7,,,,27275.9,,,,,27275.9,hco,almirall,9019,-1,
3338,ESDR European Society For Dermatological Research,Genève,CH,"Rue Cingria 7, Dr Thomas Floerstan",,,,43511.87,,,,,43511.87,hco,celgene,9019,-1,
3337,ESDR European Society For Dermatological Research,Genève,CH,"Rue Cingria 7, Dr Thomas Floerstan",,,33034.0,,,,,,33033.74,hco,celgene,9019,-1,
8001,ESDR European Society for Dermatological Research,Genève,CH,Rue Cingria 7,,,0.0,16896.0,0.0,0.0,0.0,0.0,16896.0,hco,pfizer,9019,-1,
5821,ESGO,Genève,CH,Rue Francois-Versonnex 7,,,,45256.55,,,,,45256.55,hco,merck,9047,-1,
5647,ESIO - European Society for Intergrative Oncology e.V.,St. Märgen,DE,Rathausplatz 2,,,,3000.0,,,,,3000.0,hco,mepha,-1,-1,
313,ESMO,Viganello,CH,Via Luigi Taddei 4,,,,170634.0,,,,,170634.0,hco,abbvie,9021,-1,
1292,ESMO,Viganello,CH,Via Luigi Taddei 4,,,0.0,607610.65,0.0,0.0,0.0,0.0,607610.65,hco,astrazeneca,9021,-1,
3339,ESMO,Viganello,CH,Via Luigi Taddei 4,,WCHH00004984,138104.0,29601.02,4122.0,,,,171826.64,hco,celgene,9021,-1,
4104,ESMO,Viganello,CH,via Luigi Taddei 4,,,,51943.0,,,,,51943.0,hco,gilead,9021,-1,
1039,ESMO,Viganello,CH,via Luigi Taddei 4,6962.0,Not Available,,100267.4,4678.88,12087.1,,,117033.38,hco,astellas,9021,-1,
3799,ESMO (European Society for Medical Oncology),Viganello,CH,via Luigi Taddei 4,,,59080.0,373073.0,,,,,432153.0,hco,eli,9021,-1,
877,Esmo (European Society For Medical Oncology),Viganello,CH,Via Luigi Taddei 4,,,80641.63,725434.31,,,,,806075.94,hco,amgen,9021,-1,
9233,ESMO - European Society for Medical Oncology,Viganello-Lugano,CH,Via Luigi Taddei 4,6962.0,ESMOViganelloLugano,,1425864.0,,,,,1425864.0,hco,servier,9021,9,
8002,ESMO European Society for Medical Oncology,Viganello-Lugano,CH,Via Luigi Taddei 4,,,126433.0,1269848.0,3464.0,0.0,575.0,0.0,1400321.0,hco,pfizer,9021,9,1.0
8602,ESMO European Society for Medical Oncology,Viganello,CH,Via Luigi Taddei 4,6962.0,,556827.61,1054655.57,0.0,0.0,0.0,0.0,1611483.18,hco,roche,9021,-1,
8003,ESO-European Stroke Organisation,Basel,CH,Reinacherstrasse 131,,,0.0,101377.0,0.0,0.0,0.0,0.0,101377.0,hco,pfizer,9049,-1,
314,ESPGHAN,Genève,CH,Rue De-Candolle 16,,,,1878.0,,,,,1878.0,hco,abbvie,12807,-1,
315,ESPR Paediatric Research,Satigny,CH,Rue Des Sablières 5,,,,54704.0,,,,,54704.0,hco,abbvie,-1,-1,
8004,ESRA European Society of Regional Anaesthesia,Genève,CH,Rue Daubin 7,,,0.0,7713.0,0.0,0.0,0.0,0.0,7713.0,hco,pfizer,9026,-1,
878,Eswiss Medical & Surgical Center Ag,St. Gallen,CH,Brauerstrasse 95,,,,,,,1000.0,,1000.0,hco,amgen,9027,-1,
3800,eSwiss Medical & Surgical Center AG,St. Gallen,CH,Brauerstrasse 97,,,,,,,600.0,,600.0,hco,eli,9027,-1,
10539,Etablissement Hospitalier Multisite Cantonal,Neuchâtel,CH,,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,zambon,9029,-1,
316,Etablissement Hospitaliere Multisite cantonal - EHM,Neuchâtel,CH,domicilier à,,,,,,,1375.0,,1375.0,hco,abbvie,9029,-1,
9040,Etablissements Hospitaliers - Nord Vaudois,Yverdon,CH,Rue de Plaisance 2,1401.0,,,1000.0,,,,,1000.0,hco,sanofi,-1,48,
7566,Etablissements Hospitaliers du Nord Vaudois,Yverdon-les-Bains,CH,Entremonts 11,,,1000.0,,,,,,1000.0,hco,novo,-1,48,1.0
8005,ETH Zürich,Zürich,CH,Rämistrasse 101,,,4962.0,0.0,0.0,0.0,0.0,0.0,4962.0,hco,pfizer,9030,-1,
8603,ETH Zürich Foundation,Zürich,CH,Auf der Mauer 17,8001.0,,4256.65,21923.4,0.0,0.0,0.0,0.0,26180.05,hco,roche,9030,-1,
2963,ETOP,Bern,CH,Effingerstrasse 40,,,,33909.36,,,,,33909.36,hco,bristol,9031,-1,
8006,ETOP European Thoracic Oncology Platform,Bern,CH,Effingerstrasse 40,,,52780.0,0.0,0.0,0.0,0.0,0.0,52780.0,hco,pfizer,9031,-1,
7045,EULAP European League Against Pain www.eulap.org,Zürich,CH,Lintheschergasse 3,8001.0,,,15000.0,,,,,15000.0,hco,novartis,9032,-1,
317,EULAR - European League Against Rheumatism,Kilchberg ZH,CH,Seestrasse 240,,,,1316018.0,,,,,1316018.0,hco,abbvie,9033,-1,
9739,EULAR - Europäische Rheumaliga,Kilchberg Zh,CH,Seestrasse 240,,,,284487.92,10000.0,,,,294487.92,hco,ucb,-1,17,
879,Eular - Europäische Rheumaliga,Kilchberg Zh,CH,Seestrasse 240,,,,111556.31,,,,,111556.31,hco,amgen,-1,17,
7046,EULAR - Europäische Rheumaliga,Kilchberg ZH,CH,Seestrasse 240,,,,945740.18,,,,,945740.18,hco,novartis,9033,17,
2964,EULAR - Europäische Rheumaliga,Kilchberg ZH,CH,Seestrasse 240,,,20000.0,300023.82,,,,,320023.82,hco,bristol,9033,17,
8007,EULAR - Europäische Rheumaliga,Kilchberg ZH,CH,Seestrasse 240,,,0.0,842529.0,0.0,0.0,75606.0,0.0,918135.0,hco,pfizer,9033,17,1.0
8604,EULAR - Europäische Rheumaliga,Kilchberg ZH,CH,Seestrasse 240,8802.0,,0.0,203897.1,0.0,0.0,0.0,0.0,203897.1,hco,roche,9033,17,
5331,"Eular, European League against Rheumatism",Kirchberg,CH,Seestrasse 243,,,,140329.75,,,,,140329.75,hco,menarini,9033,-1,
3340,Europa Donna,Bern,CH,Potfach,,,,3500.0,,,,,3500.0,hco,celgene,9035,-1,
8008,Europa Donna Schweiz,Bern,CH,Postfach,,,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,hco,pfizer,9035,-1,
8251,Europa Donna Schweiz,Bern,CH,,,,,,2000.0,,,,2000.0,hco,pierre,9035,-1,
4683,European Academy Dermatology Venereology,Lugano,CH,Via delle Scuole 12,,,98171.0,256452.0,0.0,0.0,0.0,0.0,354623.0,hco,janssen,8977,-1,
1293,European Academy of All. and Clin. Imm.,Zürich,CH,Hagenholzstrasse 111,,,0.0,219366.26,0.0,0.0,0.0,0.0,219366.26,hco,astrazeneca,-1,-1,
7047,European Academy of Allergy and Clinical Immunology (EAACI),Zürich,CH,"Hagenholzstrasse 111, 3rd floor",,,,347282.7,,,1417.76,,348700.46,hco,novartis,8975,-1,
4250,European Academy of Allergy and ClinicalImmunology (EAACI),Zürich,CH,Hagenholzstrasse 111,,,0.0,73820.69,0.0,0.0,0.0,0.0,73820.69,hco,glaxosmithkline,8975,-1,
4785,European Academy of Dermatology and Venereology,Lugano,CH,Via S. Balestra 22B,6900.0,,,345978.92,,,,,345978.92,hco,leo,8977,-1,
3341,European Academy Of Dermatology And Venereology,Lugano,CH,European Academy Of Dermatology And Venereology,,,,8097.06,,,,,8097.06,hco,celgene,8977,-1,
7048,European Academy of Dermatology and Venerology (EADV) Headquarter,Lugano,CH,Via Serafino Balestra 22b,,,,525224.78,,,,,525224.78,hco,novartis,8977,-1,
2805,European Academy of Dermatology and Venerology(EADV),Lugano,CH,Via Serafino Balestra 22b,6900.0,,,92017.8,,,,,92017.8,hco,boehringer,8977,-1,
7567,European Association for the Study of the Liver,Genève,CH,Rue Daubin 7,,,329298.0,158378.0,,,,,487676.0,hco,novo,8979,-1,
3801,European Association for the Study of the Liver,Genève,CH,Rue Daubin 7,,,,12120.0,,,,,12120.0,hco,eli,8979,-1,
6152,European Association for the Study of the Liver (EASL),Genève,CH,Rue Daubin 7,,,459462.74,,,,,,459462.74,hco,msd,8979,-1,
2806,European Association for the Study of the Liver (EASL),Genève,CH,Rue Daubin 7,1203.0,,,72323.55,,,,,72323.55,hco,boehringer,8979,-1,
7049,European Association for the Study of the Liver (EASL),Genève,CH,Rue Daubin 7,,,,39004.84,,,,,39004.84,hco,novartis,8979,-1,
2271,European Association for the Study of the Liver (EASL),Genève,CH,Rue Daubin 7,1203.0,1085461406,0.0,147597.69,0.0,0.0,0.0,0.0,147597.69,hco,bayer,8979,-1,
3571,European Association For The Study Of The Liver - Easl,Genève,CH,rue Daubin,1203.0,,,85508.97,,,,,85508.97,hco,eisai,8979,-1,
6153,European Association of Dermato-Oncology (EADO),Glattbrugg,CH,Flugofstrasse 54,,,,133883.74,,,,,133883.74,hco,msd,8976,-1,
8605,European Association of Dermato-Oncology (EADO),Glattbrugg,CH,Flugofstrasse 54,8152.0,,46175.49,170272.11,0.0,0.0,0.0,0.0,216447.6,hco,roche,8976,-1,
7050,European Association of Dermato-Oncology (EADO),Glattbrugg,CH,Flugofstrasse 54,,,,134895.12,,,,,134895.12,hco,novartis,8976,-1,
4251,European College of Gerodontology (ECG),Bern,CH,Freiburgstrasse 7,,,2834.89,0.0,0.0,0.0,0.0,0.0,2834.89,hco,glaxosmithkline,9038,-1,
8606,European Committee for Treatment and Research in Multiple Sclerosis (ECTRIMS) c/o Congrex Switzerland Ltd.,Basel,CH,Peter Merian-Strasse 80,4002.0,,0.0,896946.84,0.0,60.0,0.0,0.0,897006.84,hco,roche,8988,-1,
7051,European Committee for Treatment and Research in Multiple Sclerosis (ECTRIMS) c/o Congrex Switzerland Ltd.,Basel,CH,Peter Merian-Strasse 80,,,,644261.55,,,,,644261.55,hco,novartis,8988,-1,
8009,European Dermatology Forum,Zürich,CH,Gloriastrasse 31,,,0.0,27226.0,0.0,0.0,0.0,0.0,27226.0,hco,pfizer,9039,-1,
611,European Dermatology Forum,Zürich,CH,Gloriastrasse 31,,,,24836.31,,,,,24836.31,hco,almirall,9039,-1,
2600,European Dermatology Forum,Zürich,CH,Gloriastrasse 31,8091.0,,10000.0,,,,,,10000.0,hco,biotest,9039,-1,
318,European Dermatology Forum,Zürich,CH,Gloriastrasse 31,,,27150.0,,,,,,27150.0,hco,abbvie,9039,-1,
4684,European Dermatology Forum,Zürich,CH,Gloriastrasse 31,,,28471.0,0.0,0.0,0.0,0.0,0.0,28471.0,hco,janssen,9039,-1,
3802,European Dermatology Forum,Zürich,CH,Gloriastrasse 31,,,,257608.0,,,24978.0,,282586.0,hco,eli,9039,-1,
3342,European Dermatology Forum,Zürich,CH,"Gloriastrasse 31, C/O Dermatologische Klinik Usz",,,39244.0,,,,,,39243.99,hco,celgene,9039,-1,
4786,European Dermatology Forum UniversitätsSpital Zürich,Zürich,CH,"Gloriastrasse 31, UniversitätsSpital Zürich, Venerologie und Allergologie, CH",8091.0,,72600.0,,,,,,72600.0,hco,leo,9039,-1,
5822,European Federation for Medicinal Chemistry (EFMC),Bern,CH,Laupenstrasse 7,,,,6820.82,,,,,6820.82,hco,merck,9040,-1,
5823,European Health Care Foundation EUHCF,Zürich,CH,Räffelstrasse 26,,,,68190.34,,,,,68190.34,hco,merck,9041,-1,
6154,European League Against Rheumatism,Kilchberg,CH,Seestrasse 240,,,,,10000.0,,,,10000.0,hco,msd,9033,-1,
2807,European League Against Rheumatism (EULAR),Kilchberg ZH,CH,Seestrasse 240,8802.0,,,715009.95,,,,,715009.95,hco,boehringer,9033,-1,
8782,EUROPEAN NEUROENDOCRINE ASSOCIATION,LAUSANNE,CH,AVENUE DU GREY 38A,,,11366.29,,,,,,11366.29,hco,sandoz,12805,-1,
1344,European Respiratory Society,Lausanne,CH,Avenue Ste-Luce 4,,,0.0,977737.9,0.0,0.0,0.0,0.0,977737.9,hco,astrazeneca,9014,-1,
6155,European Respiratory Society,Lausanne,CH,Avenue Sainte-Luce 4,,,,85000.0,,,,,85000.0,hco,msd,9014,-1,
10573,"European Respiratory Society (ERS International Congress 2018, Paris)",Lausanne,CH,"4, Avenue Sainte-Luce",,,0.0,135948.0,0.0,0.0,0.0,0.0,135948.0,hco,zambon,9014,-1,
4252,European Respiratory Society (ERS),Lausanne,CH,Av. Ste-Luce 4,,,0.0,958495.55,0.0,0.0,55041.29,0.0,1013536.84,hco,glaxosmithkline,9014,-1,
2272,European School for Advanced Studies in Ophthalmology,Lugano,CH,Viale Stefano Franscini 9,6900.0,1066195842,0.0,61102.45,0.0,0.0,0.0,0.0,61102.45,hco,bayer,9043,-1,
7052,European School for Advanced Studies in Ophthalmology (ESASO) Villa Saroli,Lugano,CH,Viale Stefano Franscini 9,,,48800.0,339024.09,,,,,387824.09,hco,novartis,9043,-1,
9740,European Sleep Foundation,Lugano,CH,Viale Stefano Franscini 9,,,,38990.0,,,,,38990.0,hco,ucb,12466,-1,
9552,European Sleep Foundation,Lugano,CH,Viale Stefano Franscini 9,6900.0,,,22215.88,,,,,22215.88,hco,takeda,12466,-1,
4685,European Society Dermatological Research,Genève,CH,Rue Cingria 7,,,105915.0,0.0,0.0,0.0,0.0,0.0,105915.0,hco,janssen,9019,-1,
4253,European Society for Immunodeficiencies,Genève,CH,Rue François-Versonnex 7,,,0.0,0.0,0.0,0.0,22988.38,0.0,22988.38,hco,glaxosmithkline,9045,-1,
9368,European Society for Immunodeficiencies (ESID),Genève,CH,7 Rue-Francois Versonnex,,,27239.5,,,,,,27239.5,hco,shire,9045,-1,
2965,European Society For Medical,LUGANO- VIGANELLO,CH,VIA LUIGI TADDEI 4,,,107872.5,834814.36,,,,,942686.86,hco,bristol,9021,9,
3572,European Society For Medical Oncology,Lugano,CH,via Ginevra,6900.0,,,209550.32,,,,,209550.32,hco,eisai,-1,9,
1345,European Society for Medical Oncology,Lugano,CH,Via Luigi Taddei 4,,,0.0,437214.9,0.0,0.0,0.0,0.0,437214.9,hco,astrazeneca,-1,9,
2273,European Society for Medical Oncology,Lugano,CH,Via Ginevra 4,6900.0,40523577,366033.44,1154811.48,301179.77,0.0,0.0,0.0,1822024.68,hco,bayer,9021,9,
4686,European Society for Medical Oncology (ESMO),Viganello,CH,Via L. Taddei 4,,,305219.0,120302.0,0.0,0.0,4151.0,0.0,429672.0,hco,janssen,9021,-1,
7053,European Society for Medical Oncology (ESMO),Lugano,CH,Via Ginevra 4,,,,878246.63,,,5330.67,,883577.3,hco,novartis,9021,9,
4254,European Society for Medical Oncology (ESMO),Lugano,CH,Via Ginevra 4,,,20453.42,0.0,0.0,0.0,0.0,0.0,20453.42,hco,glaxosmithkline,9021,9,
5824,European Society for Medical Oncology (ESMO),Lugano,CH,Via Ginevra 4,,,,38593.48,,,,,38593.48,hco,merck,9021,9,
2808,European Society for Medical Oncology (ESMO),Lugano,CH,Via Ginevra 4,6900.0,,,398057.69,,,,,398057.69,hco,boehringer,9021,9,
6156,European Society for Medical Oncology (ESMO),Lugano,CH,Via Ginevra 4,,,1821520.51,444413.73,,,,,2265934.24,hco,msd,9021,9,
6157,European Society of Clinical Microbiology and Infectious Diseases,Basel,CH,Gerbergasse 14,,,61607.27,,,,,,61607.27,hco,msd,9018,-1,
4255,European Society of Clinical Microbiology andInfectious Diseases (ESCMID),Basel,CH,Gerberstrasse 14,,,30272.71,0.0,0.0,0.0,0.0,0.0,30272.71,hco,glaxosmithkline,9018,-1,
7054,European Society of Dermatological Research (ESDR),Genève,CH,Rue Cingria 7,,,,34447.94,,,,,34447.94,hco,novartis,9019,-1,
8607,European Society of Gynaecological Oncology (ESGO) c/o Kenes International SA,Genève,CH,Rue François-Versonnex 7,1207.0,,111975.56,0.0,0.0,0.0,0.0,0.0,111975.56,hco,roche,9047,-1,
8010,European Society of Hypertension,Zug,CH,Bahnhofstrasse 10,,,99650.0,8349.0,0.0,0.0,0.0,0.0,107999.0,hco,pfizer,12808,-1,
2274,European Society of Hypertension,Zug,CH,Bahnhofstrasse 10,6301.0,1071885860,0.0,9054.02,0.0,0.0,0.0,0.0,9054.02,hco,bayer,12808,-1,
2809,European Society of Hypertension International MedicalSpecialty Society,Zug,CH,Bahnhofstrasse 10,6301.0,,,6676.02,,,,,6676.02,hco,boehringer,12808,-1,
2275,European Society of Neuroradiology (ESNR),Zürich,CH,Bahnhofstrasse 106,8001.0,40529046,0.0,32911.57,0.0,0.0,0.0,0.0,32911.57,hco,bayer,9048,-1,
880,European Stroke Organisation,Basel,CH,Peter Merian Strasse 80,,,,33147.16,,,,,33147.16,hco,amgen,9022,-1,
2276,European Stroke Organisation (ESO),Basel,CH,Peter Merian-Strasse 80,4002.0,40521749,0.0,11317.52,0.0,0.0,0.0,0.0,11317.52,hco,bayer,9022,-1,
2810,European Stroke Organisation (ESO) Administration,Basel,CH,Reinacherstrassse 131,4053.0,,77886.9,958988.01,,,,,1036874.91,hco,boehringer,9049,-1,
1294,European Thoracic Oncology (ETOP),Bern,CH,Effingerstrasse 40,,,11496.28,16637.09,0.0,0.0,0.0,0.0,28133.37,hco,astrazeneca,9031,-1,
3803,European Thoracic Oncology Platform,Bern,CH,"c/o IBCSG, Effingerstrasse 40",,,21701.0,,,,17984.0,,39685.0,hco,eli,12809,-1,
881,European Thoracic Oncology Platform,Bern,CH,Effingerstrasse 40,,,5000.0,,,,,,5000.0,hco,amgen,12809,-1,
1346,European Thoracic Oncology Platform,Bern,CH,Effingerstrasse 40,,,22769.58,0.0,0.0,0.0,0.0,0.0,22769.58,hco,astrazeneca,12809,-1,
6158,European Thoracic Oncology Platform,Bern,CH,Effingerstrasse 40,,,15000.0,,,,,,15000.0,hco,msd,12809,-1,
6159,Excellence in Pediatrics Institute - Switzerland Office,Morges,CH,Rue des Vignerons 1B,,,66782.14,,,,,,66782.14,hco,msd,9053,-1,
2277,Eyeparc AG,Bern,CH,Spitalgasse 26,3011.0,1068773671,0.0,0.0,0.0,0.0,750.0,0.0,750.0,hco,bayer,12469,-1,
319,F.L.A.VA Fondation Latine des Voies Aériennes,Lausanne,CH,Rue Du Bugnon 46,,,,1000.0,,,,,1000.0,hco,abbvie,9058,-1,
8011,Faculté de Médecine CMU,Genève,CH,Rue Michel-Servet 1,,,0.0,0.0,478.0,748.0,0.0,0.0,1226.0,hco,pfizer,8906,-1,
2480,FAMMID,Lausanne,CH,Pont Charles Bessières 3 c/o Fiduciaire Maillard S.A.,,,,10000.0,,,,,10000.0,hco,bgp,9064,-1,
4105,FAMMID,Lausanne,CH,Pont Charles Bessières 3 c/o Fiduciaire Maillard S.A.,,,,10770.0,,,,,10770.0,hco,gilead,9064,-1,
8783,FAMMID / Fondation pour le progrès en microbiologie et maladies infectieuses,Lausanne,CH,"c/o Fiduciaire Maillard SA, Pont Charles Bessières 3",,,,,10000.0,,,,10000.0,hco,sandoz,9064,-1,
320,FAMMID Fondation pour le progrès en microbiologie médicale et maladiesinfectieueses,Lausanne,CH,Pont Bessières 3,,,,10000.0,,,,,10000.0,hco,abbvie,9064,-1,
3975,Farmacia Grassi (Apfct),Faido,CH,Via Pian della Croce 9,,Farmacia_Grassi_APFCT_6760,,2000.0,,,,,2000.0,hco,galderma,-1,-1,
