internalid,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,address_expand,location_expand,name_expand,parent
3317,Fondation Rheumasearch,Genève,CH,Rue Du Rhône 57,,,,5000.0,,,,,5000.0,hco,bristol,rue du rhone 57,geneve,fondation rheumasearch,9101
5455,Fondation Rhumatisme Enfants,Etoy,CH,Route De La Plantay 87 c/o Dr Michael Hofer,,,,2000.0,,,,,2000.0,hco,meda,route de la plantay 87 c/o dr michael hofer,etoy,fondation rhumatisme enfants,9102
8513,Fondation Rhumatisme Enfants,Etoy,CH,Route de la Plantay 87,,,500.0,2000.0,0.0,0.0,0.0,0.0,2500.0,hco,pfizer,route de la plantay 87,etoy,fondation rhumatisme enfants,9102
7488,Fondation Rhumatismes-Enfa nts-Suisse,Etoy,CH,Route de la Plantay 87,,,500.0,0.0,0.0,0.0,0.0,0.0,500.0,hco,novartis,route de la plantay 87,etoy,fondation rhumatismes-enfa nts-suisse,9102
6479,Fondation Rhumatismes-Enfa nts-Suisse,Etoy,CH,Route de la Plantay 87,,,,2000.0,,,,,2000.0,hco,msd,route de la plantay 87,etoy,fondation rhumatismes-enfa nts-suisse,9102
333,Fondation Rhumatismes-Enfants-Suisse,Etoy,CH,Route De La Plantay 87,,,,2000.0,,,,,2000.0,hco,abbvie,route de la plantay 87,etoy,fondation rhumatismes-enfants-suisse,9102
3842,Fondation Romande de Cardiologie,Lausanne,CH,Ch. des Croix Rouges 5,1007.0,,,13000.0,,,,,13000.0,hco,daiichi,chemin des croix rouges 5,lausanne,fondation romande de cardiologie,9103
4163,Fondation Romande pour la Recherche sur le Diabète,Genève,CH,Chemin Malombré 10,,,,6500.0,,,,,6500.0,hco,eli,chemin malombre 10,geneve,fondation romande pour la recherche sur le diabète,9098
1909,Fondation Suisse Contre le Cancer du Foie,Delémont,CH,Rue de l'Eglise 13,2800.0,1056522213,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,bayer,rue de l'eglise 13,delemont,fondation suisse contre le cancer du foie,9089
7489,Fondation Swiss Academy of Ophthalmology Ceschäftsführeri n: Frau Maria Oehler,Berneck,CH,Schüllenstrasse 19,,,0.0,37851.44,0.0,0.0,0.0,0.0,37851.44,hco,novartis,schuellenstrasse 19,berneck,fondation swiss academy of ophthalmology ceschäftsführeri n: frau maria oehler,9107
6162,Fondation USCADE,Pully,CH,Av. de Chantemerle 10,,,,18000.0,,,,,18000.0,hco,merck,avenue de chantemerle 10,pully,fondation uscade,9108
7960,Fondation Uscade,Pully,CH,Av. Chantemerle 10,,,15000.0,,,,,,15000.0,hco,novo,avenue chantemerle 10,pully,fondation uscade,9108
9678,Fondazione Cardiocentro Ticino,Lugano,CH,Via Tesserete 48,6900.0,FondazioneCardiocentroTicinoLugano,,1000.0,,,,,1000.0,hco,servier,via tesserete 48,lugano,fondazione cardiocentro ticino,8794
7490,Fondazione Cardiocentro Ticino,Lugano,CH,Via Tesserete 48,,,0.0,3299.9,450.0,331.0,0.0,0.0,4080.9,hco,novartis,via tesserete 48,lugano,fondazione cardiocentro ticino,8794
1910,Fondazione Cardiocentro Ticino,Lugano,CH,Via Tesserete 48,6900.0,40535235,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,bayer,via tesserete 48,lugano,fondazione cardiocentro ticino,8794
6480,Fondazione Cardiocentro Ticino,Lugano,CH,Via Tesserete 48,,,,900.0,,,,,900.0,hco,msd,via tesserete 48,lugano,fondazione cardiocentro ticino,8794
5781,Fondazione Cardiocentro Ticino,Lugano,CH,Via Tesserete 48,,,,1150.0,,,,,1150.0,hco,menarini,via tesserete 48,lugano,fondazione cardiocentro ticino,8794
9894,Fondazione di Ricerca Psicooncologica,Lugano,CH,Via Antonio Fogazzaro 3,900.0,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,takeda,via antonio fogazzaro 3,lugano,fondazione di ricerca psicooncologica,9085
1911,Fondazione Epatocentro Ticino,Lugano,CH,Via Soldino 5,6900.0,40535213,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,bayer,via soldino 5,lugano,fondazione epatocentro ticino,9008
10734,Fondazione Epatocentro Ticino,Lugano,CH,Via Soldino 5,,,,4312.5,,,,,4312.5,hco,vifor,via soldino 5,lugano,fondazione epatocentro ticino,9008
2877,Fondazione Epatocentro Ticino,Lugano,CH,via Soldino 5,6900.0,,,5000.0,,,,,5000.0,hco,biotest,via soldino 5,lugano,fondazione epatocentro ticino,9008
334,Fondazione Epatocentro Ticino,Lugano,CH,Via Soldino 5,,,10000.0,2500.0,,,,,12500.0,hco,abbvie,via soldino 5,lugano,fondazione epatocentro ticino,9008
7491,Fondazione Epatocentro Ticino,Lugano,CH,Via Soldino 5,,,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,hco,novartis,via soldino 5,lugano,fondazione epatocentro ticino,9008
1236,Fondazione Epatocentro Ticino,Lugano,CH,"Via Soldino 5, Lugano",6900.0,,,2500.0,,,,,2500.0,hco,astellas,via soldino 5 lugano,lugano,fondazione epatocentro ticino,9008
6481,Fondazione Epatocentro Ticino,Lugano,CH,Via Soldino 5,,,,5500.0,,,,,5500.0,hco,msd,via soldino 5,lugano,fondazione epatocentro ticino,9008
4743,Fondazione Epatocentro Ticino,Lugano,CH,Via Soldino 5,,,0.0,5400.0,0.0,0.0,0.0,0.0,5400.0,hco,glaxosmithkline,via soldino 5,lugano,fondazione epatocentro ticino,9008
4605,Fondazione Epatocentro Ticino,Lugano,CH,Via Soldino 5,,,,36417.0,,,,,36417.0,hco,gilead,via soldino 5,lugano,fondazione epatocentro ticino,9008
5115,Fondazione IOR,Bellinzona,CH,Via Ospedale,,,80000.0,2000.0,0.0,0.0,5278.0,0.0,87278.0,hco,janssen,via ospedale,bellinzona,fondazione ior,-1
335,Fondazione IOR,Bellinzona,CH,Via Ospedale,,,,,,,13467.0,3468.0,16935.0,hco,abbvie,via ospedale,bellinzona,fondazione ior,-1
9895,Fondazione per l'Istituto Oncologico di Ricerca (IOR),Bellinzona,CH,Via Ospedale,6500.0,,0.0,2500.0,0.0,0.0,3200.0,111.0,5811.0,hco,takeda,via ospedale,bellinzona,fondazione per l'istituto oncologico di ricerca (ior),-1
1580,Fondazione Per La Ricerca E La Cura,Bellinzona,CH,Via  Vincenzo Vela 6,,,0.0,0.0,0.0,0.0,2070.76,0.0,2070.76,hco,astrazeneca,via vincenzo vela 6,bellinzona,fondazione per la ricerca e la cura,9113
1581,Fondazione Psicooncologica,Lugano,CH,Via Fogazzaro 3,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,astrazeneca,via fogazzaro 3,lugano,fondazione psicooncologica,9085
5366,Fondo Formazione medici di famiglia,Lugano,CH,Lugano,,,,861.0,,,,,861.0,hco,lundbeck,lugano,lugano,fondo formazione medici di famiglia,9116
3082,Fonds Drittmittel Universitätsspital Basel,Basel,CH,Hebelstrasse 36,4031.0,,,,,,2500.0,,2500.0,hco,boehringer,hebelstrasse 36,basel,fonds drittmittel universitätsspital basel,8713
336,FOREUM,Kilchberg ZH,CH,Seestrasse 240,,,286351.0,,,,,,286351.0,hco,abbvie,seestrasse 240,kilchberg zh,foreum,9122
9231,FOREUM (Foundation for Research in Rheumatology),Kilchberg,CH,Seestrasse 240,,,114130.3,,,,,,114130.3,hco,sandoz,seestrasse 240,kilchberg,foreum (foundation for research in rheumatology),9122
3284,FORMATION MéDICALE PREMIER RECOURS,Nyon,CH,5 Chemin Falconnier,,,,2500.0,,,,,2500.0,hco,bristol,5 chemin falconnier,nyon,formation médicale premier recours,-1
1912,Formation Médicale Premier Recours,Nyon,CH,Chemin Falconnier 5,1260.0,1067094963,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,bayer,chemin falconnier 5,nyon,formation médicale premier recours,-1
1582,Formation Médicale Premier Recours,Nyon,CH,Chemin Falconnier 5,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,chemin falconnier 5,nyon,formation médicale premier recours,-1
7492,Formation Médicale Premier Recours c/o Or Armine NA3AND,Nyon,CH,Chemin Falconnier 5,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,novartis,chemin falconnier 5,nyon,formation médicale premier recours ,-1
6482,Formation Médicale Premier Recours c/o Dr Armine NAJAND,Nyon,CH,Formation Médicale Premier Recours - c/o Dr Armine NAJAND Chemin Falconnier 5,,,,5000.0,,,,,5000.0,hco,msd,formation medicale 1er recours centreo docteur armine najand chemin falconnier 5,nyon,formation médicale premier recours ,-1
3663,Forschungskonto Onkozentrum Hirslanden,Zürich,CH,Ubs Ag Postfach Zuerich,,,,,,,2250.0,,2250.0,hco,celgene,ubs ag postfach zuerich,zuerich,forschungskonto onkozentrum hirslanden,9711
9232,Forschungsstiftu ng Klinik Hirslanden,Glattpark,CH,Boulevard Lilienthal 2,,,,2000.0,,,,,2000.0,hco,sandoz,boulevard lilienthal 2,glattpark,forschungsstiftu ng klinik hirslanden,-1
8102,Forschungsstiftung Hirslanden,Zürich,CH,Seefeldstr. 214,8008.0,,,1000.0,,,,,1000.0,hco,orion,seefeldstrasse 214,zuerich,forschungsstiftung hirslanden,9125
4929,Forschungsstiftung Hirslanden,Zürich,CH,Seefeldstrasse 214,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,gruenenthal,seefeldstrasse 214,zuerich,forschungsstiftung hirslanden,9125
2878,Forschungsstiftung Klinik Hirslanden,Glattpark,CH,Boulevard Lilienthal 2,8152.0,,,2500.0,,,,,2500.0,hco,biotest,boulevard lilienthal 2,glattpark,forschungsstiftung klinik hirslanden,-1
337,Forschungsstiftung Klinik Hirslanden,Zürich,CH,Witellikerstrasse 40,,,,4000.0,,,,,4000.0,hco,abbvie,witellikerstrasse 40,zuerich,forschungsstiftung klinik hirslanden,8997
8818,Forschungsstiftung Klinik Hirslanden,Zürich,CH,Seefeldstrasse 214,8008.0,,,1000.0,,,,,1000.0,hco,recordati,seefeldstrasse 214,zuerich,forschungsstiftung klinik hirslanden,9125
9092,Forschungsstiftung Klinik Hirslanden AG,Zürich,CH,Seefeldstrasse 214,8008.0,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,roche,seefeldstrasse 214,zuerich,forschungsstiftung klinik hirslanden ag,9125
1499,Forschungsstiftung Klinik Hirslanden AG,Zürich,CH,Seefeldstrasse 214,,,0.0,3200.0,0.0,0.0,0.0,0.0,3200.0,hco,astrazeneca,seefeldstrasse 214,zuerich,forschungsstiftung klinik hirslanden ag,9125
7493,Forschungsstiftung Klinik Hirslanden AG,Zürich,CH,Seefeldstrasse 214,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,novartis,seefeldstrasse 214,zuerich,forschungsstiftung klinik hirslanden ag,9125
9679,Fortbildungsgruppe Adler,Steckborn,CH,Storchengasse 2,8266.0,FortbildungsgruppeAdlerSteckborn,,1000.0,,,,,1000.0,hco,servier,storchengasse 2,steckborn,fortbildungsgruppe adler,9126
7494,Fortbildungsgruppe Adler,Steckborn,CH,Storchengasse 2,,,0.0,1150.08,0.0,0.0,0.0,0.0,1150.0,hco,novartis,storchengasse 2,steckborn,fortbildungsgruppe adler,9126
4930,Fortbildungsgruppe Adler,Steckborn,CH,Storchengasse 2,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,gruenenthal,storchengasse 2,steckborn,fortbildungsgruppe adler,9126
9680,Fortbildungsveranstaltung Lenker Woche,Lenk im Simmental,CH,,3775.0,FortbildungsveranstaltungLenkerWocheLenkImSimmental,,2000.0,,,,,2000.0,hco,servier,,lenk im simmental,fortbildungsveranstaltung lenker woche,9128
338,Fortbildungsverein Uroclinic,Wetzikon ZH,CH,Kirchgasse 4,,,,4000.0,,,,,4000.0,hco,abbvie,kirchgasse 4,wetzikon zh,fortbildungsverein uroclinic,9129
5782,Forte Echo GmbH,Baar,CH,c/o PRV Provides Treuhandgesellschaft AG,,,,20000.0,,,,,20000.0,hco,menarini,centreoeste parvis provides treuhandgesellschaft ag,baar,forte echo gmbh,-1
7495,Forte Echo GmbH PRV Provides Treuhandgesellschaft AG,Baar,CH,Dorfstrasse 38,,,0.0,80000.0,0.0,0.0,0.0,0.0,80000.0,hco,novartis,dorfstrasse 38,baar,forte echo gmbh prv provides treuhandgesellschaft ag,-1
2735,Forum f. Fortbildung,Baar,CH,Oberneuhofstrass e 6,,,,35910.0,,,,,35910.0,hco,bgp,oberneuhofstrass e 6,baar,forum f. fortbildung,9132
5456,Forum f.medizinische Fortbildung,Zug,CH,Ahornstrasse 2,,,,85025.0,,,,,85025.0,hco,meda,ahornstrasse 2,zug,forum f.medizinische fortbildung,9082
1092,Forum F.Medizinische Fortbildung,Zug,CH,Ahornstrasse 2,,,,49115.0,,,,,49115.0,hco,amgen,ahornstrasse 2,zug,forum f.medizinische fortbildung,9082
8152,Forum f.medizinische Fortbildung,Zug,CH,Ahornstrasse 2,,,,3000.0,,,,,3000.0,hco,otsuka,ahornstrasse 2,zug,forum f.medizinische fortbildung,9082
1237,Forum f.medizinische Fortbildung,Zug,CH,"Ahornstrasse 2, Zug",6300.0,,,33075.0,,,,,33075.0,hco,astellas,ahornstrasse 2 zug,zug,forum f.medizinische fortbildung,9082
6804,Forum für Medizinische Fortbildung,Baar,CH,"Baar, Oberneuhofstrasse 6",,,74000.0,,,,,,74000.0,hco,mundipharma,baar oberneuhofstrasse 6,baar,forum für medizinische fortbildung,9132
5410,Forum für medizinische Fortbildung,Zug,CH,Zug,,,,30156.0,,,,,30156.0,hco,lundbeck,zug,zug,forum für medizinische fortbildung,9082
5995,Forum für medizinische Fortbildung,Baar,CH,Oberneuhofstrasse 6,,,,5700.0,,,,,5700.0,hco,mepha,oberneuhofstrasse 6,baar,forum für medizinische fortbildung,9132
5994,Forum für medizinische Fortbildung,Baar,CH,Oberneuhofstrasse 6,,,,5700.0,,,,,5700.0,hco,mepha,oberneuhofstrasse 6,baar,forum für medizinische fortbildung,9132
6163,Forum für medizinische Fortbildung,Zug,CH,Industriestrasse 47,,,,2592.0,,,,,2592.0,hco,merck,industriestrasse 47,zug,forum für medizinische fortbildung,9082
1577,Forum für medizinische Fortbildung (FomF),Zug,CH,Industriestrasse 47,,,0.0,111245.0,0.0,0.0,0.0,0.0,111245.0,hco,astrazeneca,industriestrasse 47,zug,forum für medizinische fortbildung (fomf),9082
4744,Forum für medizinische Fortbildung (FomF),Zug,CH,Ahornstrasse 2,,,0.0,80290.5,0.0,0.0,0.0,0.0,80290.5,hco,glaxosmithkline,ahornstrasse 2,zug,forum für medizinische fortbildung (fomf),9082
3843,Forum für medizinische Fortbildung (FomF),Baar,CH,Oberneuhofstrasse 6,6340.0,,,59200.0,,,,,59200.0,hco,daiichi,oberneuhofstrasse 6,baar,forum für medizinische fortbildung (fomf),9132
8514,Forum für medizinische Fortbildung - FomF GmbH,Zug,CH,Ahornstrasse 2,,,0.0,3231.0,0.0,0.0,0.0,0.0,3231.0,hco,pfizer,ahornstrasse 2,zug,forum für medizinische fortbildung - fomf gmbh,9082
4164,Forum für medizinische Fortbildung - FomF GmbH,Zug,CH,Ahornstrasse 2,,,,133280.0,,,,,133280.0,hco,eli,ahornstrasse 2,zug,forum für medizinische fortbildung - fomf gmbh,9082
10735,Forum für medizinische Fortbildung - FomF GmbH,Zug,CH,Ahornstrasse 2,,,,317297.66,,,,,317297.66,hco,vifor,ahornstrasse 2,zug,forum für medizinische fortbildung - fomf gmbh,9082
6483,Forum für medizinische Fortbildung FomF GmbH,Baar,CH,Forum für medizinische Fortbildung - FomF GmbH Oberneuhofstrass e 6,,,,45900.0,,,,,45900.0,hco,msd,forum fuer medizinische fortbildung  fomf gmbh oberneuhofstrass e 6,baar,forum für medizinische fortbildung fomf gmbh,9132
3083,Forum für medizinische Fortbildung FomF GmbH,Baar,CH,Oberneuhofstrasse 6,6340.0,,,2400.0,,,,,2400.0,hco,boehringer,oberneuhofstrasse 6,baar,forum für medizinische fortbildung fomf gmbh,9132
9093,Forum für medizinische Fortbildung FomF GmbH,Baar,CH,Oberneuhofstrasse 6,6340.0,,0.0,18900.0,0.0,0.0,0.0,0.0,18900.0,hco,roche,oberneuhofstrasse 6,baar,forum für medizinische fortbildung fomf gmbh,9132
7496,Forum für medizinische Fortbildung FomF GmbH,Baar,CH,Oberneuhofstrasse 6,,,0.0,9600.0,0.0,0.0,0.0,0.0,9600.0,hco,novartis,oberneuhofstrasse 6,baar,forum für medizinische fortbildung fomf gmbh,9132
1913,Forum für medizinische Fortbildung GmbH (FomF),Baar,CH,Oberneuhofstrasse 6,6340.0,40534246,0.0,209585.0,0.0,0.0,0.0,0.0,209585.0,hco,bayer,oberneuhofstrasse 6,baar,forum für medizinische fortbildung gmbh (fomf),9132
6484,Forum Gesundheit Luzern,Luzern,CH,Horwerstrasse 87,,,,10000.0,,,,,10000.0,hco,msd,horwerstrasse 87,luzern,forum gesundheit luzern,-1
1914,Forum Gesundheitswirtschaft Basel,Dübendorf,CH,Auenstrasse 10,8600.0,40536978,0.0,25000.0,0.0,0.0,0.0,0.0,25000.0,hco,bayer,auenstrasse 10,duebendorf,forum gesundheitswirtschaft basel,-1
5942,Forum Managed Care,Neuägeri,CH,Zugerstrasse 193,,,,2500.0,,,,,2500.0,hco,mepha,zugerstrasse 193,neuaegeri,forum managed care,9134
6485,Forum Managed Care,Neuägeri,CH,Zugerstrasse 193,,,,5000.0,,,,,5000.0,hco,msd,zugerstrasse 193,neuaegeri,forum managed care,9134
4745,Forum Managed Care,Neuägeri,CH,Zugerstrasse 193,,,0.0,0.0,0.0,0.0,1615.5,0.0,1615.5,hco,glaxosmithkline,zugerstrasse 193,neuaegeri,forum managed care,9134
1583,Forum Managed Care,Neuägeri,CH,Zugerstrasse 193,,,0.0,0.0,0.0,0.0,140.02,0.0,140.02,hco,astrazeneca,zugerstrasse 193,neuaegeri,forum managed care,9134
9233,FORUM MANAGED CARE,NEUAEGERI,CH,ZUGERSTRASSE 193,,,5000.0,,,,,,5000.0,hco,sandoz,zugerstrasse 193,neuaegeri,forum managed care,9134
6805,FOSUMIS,Zug,CH,"Zug, Aegeristrasse 56",,,3000.0,,,,,,3000.0,hco,mundipharma,zug aegeristrasse 56,zug,fosumis,9137
6806,Fosumos,St. Gallen,CH,"St. Gallen, Metzgergasse 22",,,7300.0,,,,,,7300.0,hco,mundipharma,sankt gallen metzgergasse 22,saint gallen,fosumos,-1
6035,FOSUMOS Forum Suchtmedizin Ostschweiz,St. Gallen,CH,Metzgergasse 22,9001.0,,,1500.0,,,,,1500.0,hco,mepha,metzgergasse 22,saint gallen,fosumos forum suchtmedizin ostschweiz,9136
1093,Foundation For Cardiology Research,Zürich,CH,Hottingerstr. 14Po Box,,,,12789.52,,,,,12789.52,hco,amgen,hottingerstrasse 14po box,zuerich,foundation for cardiology research,-1
7497,Foundation for Liver Diseases Hepatology,Bern,CH,Murtenstrasse 35,,,0.0,30000.0,0.0,0.0,0.0,0.0,30000.0,hco,novartis,murtenstrasse 35,bern,foundation for liver diseases hepatology,9139
2879,Foundation for Research in Parkinson & Movement Disorders,Bern,CH,Freiburgstrasse 18,3010.0,,,4000.0,,,,,4000.0,hco,biotest,freiburgstrasse 18,bern,foundation for research in parkinson & movement disorders,-1
7498,Foundation for Research in Rheumatology (FOREUM),Kilchberg ZH,CH,Seestrasse 240,,,0.0,340665.0,0.0,0.0,0.0,0.0,340665.0,hco,novartis,seestrasse 240,kilchberg zh,foundation for research in rheumatology (foreum),9122
6486,Foundation for Research in Rheumatology (FOREUM),Kilchberg ZH,CH,Foundation for Research in Rheumatology - (FOREUM) Seestrasse 240,,,14837.18,,,,,,14837.18,hco,msd,foundation for research in rheumatology foreum seestrasse 240,kilchberg zh,foundation for research in rheumatology (foreum),9122
9681,Foundation of the European Society of Hypertension,Zug,CH,c/o Hausheer & Partner Rechtsanwälte Bahnhofstrasse 10,6301.0,FoundationEuropeanSocietyHypertensionZug,60055.0,,,,,,60055.0,hco,servier,cob hausheer und partner rechtsanwaelte bahnhofstrasse 10,zug,foundation of the european society of hypertension,-1
339,Foundation SAoO,Berneck,CH,Schüllenstrasse 19,,,,3250.0,,,,,3250.0,hco,abbvie,schuellenstrasse 19,berneck,foundation saoo,9142
1915,Foundation SAoO,Berneck,CH,Schüllenstrasse 19,9442.0,1055501532,0.0,25976.78,0.0,0.0,0.0,0.0,25976.78,hco,bayer,schuellenstrasse 19,berneck,foundation saoo,9142
10736,fPmh foederatio paedo medicorum helveticorum,Fribourg,CH,Case postale,1380.0,,,20247.6,,,,,20247.6,hco,vifor,case postale,fribourg,fpmh foederatio paedo medicorum helveticorum,-1
1094,Fragility Fracture Network (Ffn),Zürich,CH,"C/O Mci Schweiz Ag,Schaffhauserstr. 550",,,,53209.6,,,,,53209.6,hco,amgen,cob mci schweiz ag schaffhauserstrasse 550,zuerich,fragility fracture network (ffn),9070
1585,Frauenarztzentrum Aargau AG,Baden,CH,Bernerstrasse 27,,,0.0,0.0,0.0,0.0,800.0,0.0,800.0,hco,astrazeneca,bernerstrasse 27,baden,frauenarztzentrum aargau ag,9144
1916,Frauenpraxis Stäfa,Stäfa,CH,Häldelistrasse 9,8712.0,40527726,0.0,0.0,0.0,0.0,600.0,0.0,600.0,hco,bayer,haeldelistrasse 9,staefa,frauenpraxis stäfa,9150
3084,Fricktaler Aerztevereinigung Dr. med. B. Spöndlin /Präsident,Rheinfelden,CH,Habich-Dietschy-Strasse 18,4310.0,,,3000.0,,,,,3000.0,hco,boehringer,habich-dietschystrasse 18,rheinfelden,fricktaler aerztevereinigung dr. med. b. spöndlin /präsident,-1
3845,FSC Fonds Scientifique Cardiovasculaire,Fribourg,CH,Boulevard de Pérolles 12,1701.0,,81000.0,,,,,,81000.0,hco,daiichi,boulevard de perolles 12,fribourg,fsc fonds scientifique cardiovasculaire,9119
8515,FUNGINOS,Basel,CH,Petersgraben 4,,,45000.0,0.0,0.0,0.0,0.0,0.0,45000.0,hco,pfizer,petersgraben 4,basel,funginos,-1
8516,GAFFI Global Action Fund for Fungal Infections,Genève,CH,Rue de l'Ancien-Port 14,,,0.0,29730.0,0.0,0.0,0.0,0.0,29730.0,hco,pfizer,rue de l'ancien-port 14,geneve,gaffi global action fund for fungal infections,9160
4651,Gastroenterologi e Zentrum,Solothurn,CH,Schöngrünstrasse 42,,,,,,137.0,,,137.0,hco,gilead,schoengruenstrasse 42,solothurn,gastroenterologi e zentrum,-1
340,Gastroenterologie Oberaargau,Langenthal,CH,Seilereistrasse 1,,,,750.0,,,,,750.0,hco,abbvie,seilereistrasse 1,langenthal,gastroenterologie oberaargau,9164
10737,Gastroenterologie Oberaargau AG,Langenthal,CH,Seilereistrasse 1,,,,1000.0,,,,,1000.0,hco,vifor,seilereistrasse 1,langenthal,gastroenterologie oberaargau ag,9164
4347,Gastroenterologie Oberaargau AG,Langenthal,CH,Seilereistrasse 1,,,,500.0,,,,,500.0,hco,ferring,seilereistrasse 1,langenthal,gastroenterologie oberaargau ag,9164
6922,Gastroenterologie Oberaargau AG,Langenthal,CH,Seilereistrase 1,4900.0,,0.0,750.0,0.0,0.0,0.0,0.0,750.0,hco,norgine,seilereistrase 1,langenthal,gastroenterologie oberaargau ag,9164
10115,Gastroenterologische Praxis,Bern,CH,Bremgartenstrasse 119,,,,1600.0,,,,,1600.0,hco,ucb,bremgartenstrasse 119,bern,gastroenterologische praxis,-1
341,Gastroenterologische Praxis,Bern,CH,Bremgartenstrasse 119,,,,1800.0,,,1000.0,,2800.0,hco,abbvie,bremgartenstrasse 119,bern,gastroenterologische praxis,-1
8517,Gastroenterologische Praxis,Bern,CH,Bremgartenstrasse 119,,,0.0,900.0,0.0,0.0,0.0,0.0,900.0,hco,pfizer,bremgartenstrasse 119,bern,gastroenterologische praxis,-1
10738,"Gastroenterologische Praxis Balsiger, Seibold & Partner",Bern,CH,Bremgartenstrasse 119,,,,1800.0,,,,,1800.0,hco,vifor,bremgartenstrasse 119,bern,"gastroenterologische praxis balsiger, seibold & partner",-1
9897,Gastroenterologische Praxis Bateiger. Seibold & Partner Standort Bern,Bern,CH,Bremgartenstrasse 119,3012.0,,0.0,1800.0,738.0,4422.6,4723.2,0.0,11683.8,hco,takeda,bremgartenstrasse 119,bern,gastroenterologische praxis bateiger. seibold & partner standort bern,-1
10739,Gastroenterology Foundation Zurich,Zürich,CH,Weinbergstrasse 102,,,,,,,3000.0,,3000.0,hco,vifor,weinbergstrasse 102,zuerich,gastroenterology foundation zurich,-1
1095,Gastrointestinales Tumorzentrum,Zürich,CH,Seestrasse 259,,,,34000.0,,,,,34000.0,hco,amgen,seestrasse 259,zuerich,gastrointestinales tumorzentrum,9166
9790,Gastropraxis Basel,Basel,CH,Steinenberg 23,,,,,279.46,838.23,,,1117.69,hco,shire,steinenberg 23,basel,gastropraxis basel,-1
4606,GastroPraxis Enge,Zürich,CH,Lavaterstrasse 40,,,,1500.0,,,,,1500.0,hco,gilead,lavaterstrasse 40,zuerich,gastropraxis enge,9169
6487,Gastropraxis Luzern GmbH Hirschengraben 33 Luzern,Luzern,CH,Gastropraxis Luzern GmbH Hirschengraben 33,,,,,,,1500.0,,1500.0,hco,msd,gastropraxis luzern gmbh hirschengraben 33,luzern,gastropraxis luzern gmbh hirschengraben 33 luzern,9170
9898,Gastrorentrum Obach AG,Solothurn,CH,Obachstrasse 23,4500.0,,0.0,0.0,313.25,670.5,0.0,0.0,983.75,hco,takeda,obachstrasse 23,solothurn,gastrorentrum obach ag,9172
4607,GastroZentrum Hirslanden,Zürich,CH,Witellikerstrasse 40,,,,2000.0,,,,,2000.0,hco,gilead,witellikerstrasse 40,zuerich,gastrozentrum hirslanden,8997
9896,GastroZentrum Hirslanden Zürich,Zürich,CH,Witellikerstrasse 40,8032.0,,0.0,0.0,357.93,4953.17,0.0,0.0,5311.1,hco,takeda,witellikerstrasse 40,zuerich,gastrozentrum hirslanden zürich,8997
342,Gastrozentrum Obach AG,Solothurn,CH,Obachstrasse 23,,,,1600.0,,,,,1600.0,hco,abbvie,obachstrasse 23,solothurn,gastrozentrum obach ag,9172
4165,GDG - Groupe des Dermatologues Genevois,Genève,CH,"c/o Dr Alexandre Campanelli, Avenue de la Roseraie 76A",,,,2150.0,,,,,2150.0,hco,eli,centreo docteur alexandre campanelli avenue de la roseraie 76a,geneve,gdg - groupe des dermatologues genevois,9174
343,GDNE - Groupe des dermatologues de Neuchâtel et environs,La Chaux-De-Fonds,CH,Rue Jardinière 71,,,,1000.0,,,,,1000.0,hco,abbvie,rue jardiniere 71,la chaux-de-fonds,gdne - groupe des dermatologues de neuchâtel et environs,9175
10740,GECOR,Genève,CH,Av. Eugène-Pittard 3A,,,,4000.0,,,5800.0,,9800.0,hco,vifor,avenue eugene-pittard 3a,geneve,gecor,8797
5783,"GECOR Fondation pour la recherche de la cardiologie universitaire de Genève,Hôpitaux Universitaires de Genève",Genève,CH,Rue Micheli-du-Crest 24,,,,3500.0,,,,,3500.0,hco,menarini,rue micheli-du-crest 24,geneve,"gecor fondation pour la recherche de la cardiologie universitaire de genève,hôpitaux universitaires de genève",8797
8103,Gemeinsame Jahrestagung SGK/SGHC,Basel,CH,Peter Merian-Strasse 80,4002.0,,,6600.0,,,,,6600.0,hco,orion,peter merianstrasse 80,basel,gemeinsame jahrestagung sgk/sghc,-1
6488,Gemeinschaftspraxis Magendarm,Bern,CH,Bremgartenstrasse 119,,,,1800.0,,,,,1800.0,hco,msd,bremgartenstrasse 119,bern,gemeinschaftspraxis magendarm,9182
