internalid,name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,parent,group,main_address
3836,CHUV Centre Hospitalier Universitaire Vaudois,Lausanne,CH,Rue Du Bugnon 21,1011.0,,,8500.0,,,2625.0,,11125.0,hco,daiichi,8822,-1,
4147,CHUV Centre Hospitalier Universitaire Vaudois,Lausanne,CH,Rue Du Bugnon 21,,,,16500.0,,471.0,25668.0,,42639.0,hco,eli,8822,-1,
8473,CHUV Centre hospitalier universitaire vaudois,Lausanne,CH,Rue du Bugnon 46,,,0.0,36926.0,5004.0,22788.0,49720.0,5837.0,120274.0,hco,pfizer,8822,-1,
9882,CHUV Centre Hospitalier Universitaire Vaudois,Lausanne,CH,Rue Du Bugnon 21,1011.0,,0.0,21270.0,242.0,0.0,12885.89,854.5,35252.39,hco,takeda,8822,-1,
1070,Chuv Centre Hospitalier Universitaire Vaudois,Lausanne,CH,Rue Du Bugnon 21,,,,27500.0,1131.34,6862.77,13093.0,168.4,48755.51,hco,amgen,8822,-1,
7456,CHUV Centre hospitalier universitaire vaudois,Lausanne,CH,Rue du Bugnon 46,,,15325.05,61700.0,640.0,296.0,35165.52,1631.48,114758.05,hco,novartis,8822,-1,
9220,CHUV Centre Hospitalier Universitaire Vaudois,Lausanne,CH,Rue du Bugnon 21,,,,,,,862.5,,862.5,hco,sandoz,8822,-1,
6456,CHUV Centre hospitalier universitaire vaudois,Lausanne,CH,CHUV - Centre hospitalier universitaire vaudois Rue du Bugnon 46,,,19520.0,120750.0,4428.85,33642.97,76174.0,-387.35,254128.47,hco,msd,8822,-1,
9080,CHUV Centre hospitalier universitaire vaudois,Lausanne,CH,Rue du Bugnon 46,1011.0,,60000.0,75500.0,3542.75,6494.35,32316.87,897.0,178750.97,hco,roche,8822,-1,
6147,CHUV Centre Hospitalier Universitaire Vaudois,Lausanne,CH,Rue Du Bugnon 21,,,2000.0,13262.0,1183.7,5134.9,5630.65,,27211.25,hco,merck,8822,-1,
9883,CHUV Centre Hospitalier Universitaire Vaudois - Service de Chirurgie Viscérale,Lausanne,CH,Rue du Bugnon 46,1011.0,,0.0,0.0,0.0,0.0,1600.0,0.0,1600.0,hco,takeda,8822,1,
4148,"CHUV Centre Hospitalier Universitaire Vaudois, Hôpital Orthopédique",Lausanne,CH,Avenue Pierre-Decker 4,,,,10100.0,,,,,10100.0,hco,eli,8822,-1,
4149,"CHUV Centre Hospitalier Universitaire Vaudois, Service d' Endocrinologie, Diabétologie & Métabolisme",Lausanne,CH,Avenue de la Sallaz 8,,,,4000.0,,,,,4000.0,hco,eli,8822,-1,
4151,"CHUV Centre Hospitalier Universitaire Vaudois, Service d'Oncologie médicale",Lausanne,CH,Rue Du Bugnon 46,,,,13500.0,,,,,13500.0,hco,eli,8822,-1,
4150,"CHUV Centre Hospitalier Universitaire Vaudois, Service de Dermatologie",Lausanne,CH,"Service de Dermatologie, Avenue de Beaumont 29",,,,5000.0,,,,,5000.0,hco,eli,8822,1,
2840,CHUV Lausanne,Lausanne,CH,Rue Du Bugnon 44,,,,,,,6975.0,,6975.0,hco,biogen,-1,1,
9835,CHUV Lausanne,Lausanne,CH,Rue de Bougnon 21,,,,3900.0,,,,,3900.0,hco,stallergenes,-1,1,
6148,CHUV Service d'immunologie et allergie,Lausanne,CH,Rue du Bugnon 46,,,,3231.0,,,,,3231.0,hco,merck,-1,1,
10037,"CHUV, Centre Hospitalier Universitaire
 Vaudois",Lausanne,CH,rue du Bugnon 21,,,,650.0,,,,,650.0,hco,teva,8822,-1,
614,"CHUV, Service de Neuropsychologie etNeuroréhabilitation",Lausanne,CH,Av. Pierre Decker 5,1011.0,,,4000.0,,,,,4000.0,hco,allergan,-1,1,
3921,Chuv- Hospices Service De Neurologie,Lausanne,CH,Rue du Bugnon,1011.0,,,5346.5,,,807.75,106.6,6260.85,hco,eisai,-1,1,
8474,CIOMS Council for International Organizations of Medical Sciences,Genève,CH,Case posta,,,0.0,0.0,0.0,0.0,139918.0,0.0,139918.0,hco,pfizer,9438,-1,
7457,CIPRA / IGAPT Madame Kathleen Grant c/o CHUV BH07/363,Lausanne,CH,Rue de Bugnon,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,novartis,8857,-1,
4925,Circolo di qualità PMB,Riva San Vitale,CH,Via alle Pianche 5,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,gruenenthal,9804,-1,
9888,Circolo di Qualità PMB,Riva San Vitale,CH,Via Alle Pianche 5,6826.0,,0.0,700.0,0.0,0.0,0.0,0.0,700.0,hco,takeda,9804,-1,
6048,Circolo die Farmacisti di Locarno e Valle Maggia,Minusio,CH,,6648.0,,,1200.0,,,,,1200.0,hco,mepha,-1,-1,
1884,Circolo medico del Bellinzonese,Arbedo,CH,Via Orbello 22,6517.0,1051739729,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,bayer,-1,102,1.0
9889,Circolo medico del Bellinzonese,Arbedo,CH,Via Orbello 22,6517.0,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,takeda,-1,102,
3289,Circolo Medico del Mendrisiotto,Coldrerio,CH,Via Mercole 2B,,,,1000.0,,,,,1000.0,hco,bristol,8861,-1,
3069,Circolo Medico del Mendrisiotto Presidente: Dr. med.Silvio Crestani,Stabio,CH,Via Giulia 43,6855.0,,,2500.0,,,,,2500.0,hco,boehringer,-1,-1,
3654,Circolo Medico Di Bellinzona,Bellinzona,CH,Via Camminata 6,,,,1000.0,,,,,1000.0,hco,celgene,8860,-1,
8815,Circolo Medico di Bellinzona,Bellinzona,CH,Via Orbella 22,6517.0,,,1000.0,,,,,1000.0,hco,recordati,8860,-1,
7458,Circolo Medico Di Bellinzona Presidente: Dr. Ezio Montedoro,Arbedo,CH,Via Orbello 22,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,novartis,-1,-1,
5762,Circolo Medico Locamo e Dintorni,Ascona,CH,"c/o Nello Broggini, Via Lido 27",,,,1500.0,,,,,1500.0,hco,menarini,8864,-1,
7459,Circolo Medico Locamo e Dintorni Presidente: Dr. med. Nello Broggini,Ascona,CH,Via Lido 27,,,0.0,4000.0,0.0,0.0,0.0,0.0,4000.0,hco,novartis,8864,-1,
7946,Circolo Medico Locarno,Ascona,CH,Via Lido 27,,,,1500.0,,,,,1500.0,hco,novo,8862,-1,
1556,Circolo medico Locarno,Ascona,CH,Via Lido 27,,,0.0,2410.0,0.0,0.0,0.0,0.0,2410.0,hco,astrazeneca,8862,-1,
4731,Circolo Medico Locarno e Dintorni,Ascona,CH,Via Lido 27,,,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,glaxosmithkline,8862,-1,
6457,Circolo Medico Locarno e Dintorni Presidente: Dr. med. Nello Broggini,Ascona,CH,Circolo Medico Locarno e Dintorni - Presidente: Dr. med. Nello Broggini Via Lido 27,,,,2660.0,,,,,2660.0,hco,msd,8862,-1,
3070,Circolo Medico Locarno e Dintorni Presidente: Dr.med. Nello Broggini,Ascona,CH,Via Lido 27,6612.0,,,1500.0,,,,,1500.0,hco,boehringer,8862,-1,
6799,Circolo Medico Tre Valli,Dongio,CH,"Dongio, Via Lucomagno 50",,,600.0,,,,,,600.0,hco,mundipharma,8899,-1,
4732,Circolo Medico Tre Valli,Aquila,CH,Campagna 5,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,glaxosmithkline,8867,-1,
6458,Circolo Medico Tre Valli Presidente: Dr. med. Moreno Guidicelli,Biasca,CH,Circolo Medico Tre Valli - Presidente: Dr. med. Moreno Guidicelli Via Pini 4,,,,1000.0,,,,,1000.0,hco,msd,-1,103,1.0
7460,Circolo Medico Tre Valli Presidente: Dr. med. Moreno Guidicelli,Biasca,CH,Via Pini 4,,,1000.0,1000.0,0.0,0.0,0.0,0.0,2000.0,hco,novartis,-1,103,
6149,Cité générations et maison de santé,Onex,CH,Route de Chancy 98,,,,,55.5,435.05,,,490.55,hco,merck,8888,-1,
5374,Clinica Holistica Engiadina SA,Susch,CH,Susch,,,,1500.0,,,,,1500.0,hco,lundbeck,8873,-1,
10711,Clinica Holistica Engiadina SA,Susch,CH,Plaz 40,,,,1500.0,,,,,1500.0,hco,vifor,8873,-1,
6055,Clinica Holstica Engiadina,Susch,CH,Platz 40,7542.0,,,1500.0,,,,,1500.0,hco,mepha,8873,-1,
5372,Clinica Luganese Moncucco,Lugano,CH,Lugano,,,,861.0,,,,,861.0,hco,lundbeck,8874,-1,
10712,Clinica Luganese Moncucco,Lugano,CH,Via Moncucco 10,,,,861.6,,,,,861.6,hco,vifor,8874,-1,
6800,Clinica Luganese Moncucco,Lugano,CH,"Lugano, Via Moncucco 10",,,1600.0,,,,,,1600.0,hco,mundipharma,8874,-1,
1885,Clinica Luganese Moncucco SA,Lugano,CH,Via Moncucco 10,6903.0,40535174,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,bayer,8874,-1,
4152,Clinica Luganese Moncucco SA,Lugano,CH,Via Moncucco 10,,,,750.0,,,,,750.0,hco,eli,8874,-1,
6459,Clinica Luganese Moncucco SA,Lugano,CH,Via Moncucco 10,,,,1000.0,,,,,1000.0,hco,msd,8874,-1,
1071,Clinica Luganese Moncucco Sa,Lugano,CH,Via Moncucco 10,,,,2000.0,,,,,2000.0,hco,amgen,8874,-1,
312,Clinica Luganese Moncucco SA,Lugano,CH,Via Moncucco 10,,,,1000.0,,,,,1000.0,hco,abbvie,8874,-1,
9890,Clinica Luganese More loco SA,Lugano,CH,Via Moncucco 10,6900.0,,0.0,969.3,246.9,1381.11,0.0,0.0,2597.31,hco,takeda,8874,-1,
9436,Clinica Luganese SA,Lugano,CH,Via Moncucco 10,6903.0,,,,,,2854.05,,2854.05,hco,sanofi,8874,-1,
5100,Clinica psichiatrica cantonale,Mendrisio,CH,Via Agostino Maspoli 6,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,janssen,8875,-1,
5407,Clinica Santa Chiara SA,Locarno,CH,Locarno,,,,1500.0,,,,,1500.0,hco,lundbeck,8878,-1,
313,Clinica Santa Chiara SA,Locarno,CH,Via Stefano Franscini 4,,,,1000.0,,,,,1000.0,hco,abbvie,8878,-1,
10713,Clinica Santa Chiara SA,Locarno,CH,Via S. Franscini 4,,,,1500.0,,,,,1500.0,hco,vifor,8878,-1,
1886,Clinica Santa Chiara SA,Locarno,CH,Via Stefano Franscini 4,6600.0,40534865,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,bayer,8878,-1,
7461,Clinica Santa Chiara SA,Locarno,CH,Via Stefano Franscini 4,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,novartis,8878,-1,
6056,Clinica Santa Croce,Orselina,CH,Via al Parco 17,6644.0,,,1000.0,,,,,1000.0,hco,mepha,8879,-1,
5101,Clinica Santa Croce SA,Orselina,CH,Via al Parco 27,,,0.0,1600.0,0.0,0.0,0.0,0.0,1600.0,hco,janssen,8879,-1,
5427,Clinica Santa Croce SA,Orselina,CH,Orselina,,,,3500.0,,,,,3500.0,hco,lundbeck,8879,-1,
1887,ClinicAivla SA,Pontresina,CH,La Senda 1,7504.0,40535955,0.0,0.0,482.05,198.65,0.0,0.0,680.7,hco,bayer,-1,-1,
5763,Clinique de Carouge,Carouge GE,CH,5 av. Cardinal- Mermillod,,,,1500.0,,,,,1500.0,hco,menarini,8880,-1,
1554,Clinique de Carouge,Carouge GE,CH,Avenue Cardinal-Mermillod 5,,,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,astrazeneca,8880,-1,
7462,Clinique de Carouge,Carouge GE,CH,Avenue Cardinal-Mermillod 1,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,novartis,8880,-1,
9664,Clinique de Carouge,Carouge GE,CH,Avenue Cardinal-Mermillod 1,1227.0,CliniqueCarouge,,1000.0,,,,,1000.0,hco,servier,8880,-1,
1072,Clinique De Carouge Sa,Carouge Ge,CH,Avenue Cardinal-Mermillod 1,,,,1500.0,,,,,1500.0,hco,amgen,8880,-1,
8475,Clinique de Carouge SA,Carouge GE,CH,Avenue Cardinal-Mermillod 1,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,pfizer,8880,-1,
1888,Clinique de Carouge SA,Carouge GE,CH,Avenue Cardinal-Mermillod 1,1227.0,40699347,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,bayer,8880,-1,
6460,Clinique de Genolier,Genolier,CH,Route du Muids 3,,,,5000.0,,,,,5000.0,hco,msd,8881,-1,
1601,Clinique de Genolier,Genolier,CH,Route du Muids 3,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,astrazeneca,8881,-1,
7463,Clinique de Genolier,Genolier,CH,Route du Muids 3,,,0.0,0.0,154.0,77.0,0.0,0.0,231.0,hco,novartis,8881,-1,
7464,Clinique de Montchoisi,Lausanne,CH,Chemin des Allinges 10,,,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,hco,novartis,8884,-1,
9081,Clinique de Valère,Sion,CH,Rue Pré-Fleuri 16,1950.0,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,roche,-1,71,
4599,Clinique de Valère,Sion,CH,Rue de Pré-Fleuri 16,,,,2000.0,,,,,2000.0,hco,gilead,-1,71,
1232,Clinique Générale Beaulieu,Genève,CH,"Chemin de Beau-Soleil 20, Genève",1206.0,7601002114523,,400.0,,,,,400.0,hco,astellas,8856,-1,
6150,Clinique Générale Ste-Anne,Fribourg,CH,Rue Hans-Geiler 6,,,,600.0,,,,,600.0,hco,merck,8890,-1,
1889,Clinique Générale Ste-Anne,Fribourg,CH,Rue Hans-Geiler 6,1700.0,40519793,0.0,500.0,0.0,0.0,0.0,0.0,500.0,hco,bayer,8890,-1,
7465,Clinique Générale-Beaulie u,Genève,CH,Chemin de Beau-Soleil 20,,,0.0,2500.0,0.0,0.0,0.0,0.0,2500.0,hco,novartis,8856,-1,
1073,Clinique La Lignière Sa,Gland,CH,La Lignière 5,,,,3000.0,,,,,3000.0,hco,amgen,-1,-1,
8100,Clinique la Source,Lausanne,CH,Avenue Vinet 30,1004.0,,,1800.0,,,,,1800.0,hco,orion,8883,-1,
6801,Clinique Le Noirmont,Le Noirmont,CH,"Le Noirmont, Chemin de Roc Montès 20",,,1000.0,,,,,,1000.0,hco,mundipharma,8893,-1,
9665,Clinique Le Noirmont,Le Noirmont,CH,Chemin de Roc Montès 20,2340.0,CliniqueLeNoirmont,,1000.0,,,,,1000.0,hco,servier,8893,-1,
8476,Clinique Le Noirmont,Le Noirmont,CH,Chemin de Roc-Montès 20,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,pfizer,8893,-1,
1639,Clinique Le Noirmont,Le Noirmont,CH,Chemin de Roc-Montès 20,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,astrazeneca,8893,-1,
1890,Clinique Le Noirmont,Le Noirmont,CH,Chemin de Roc-Montès 20,2340.0,40530969,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,bayer,8893,-1,
4153,Clinique Le Noirmont,Le Noirmont,CH,Chemin de Roc-Montès 20,,,,1000.0,,,,,1000.0,hco,eli,8893,-1,
1074,Clinique Le Noirmont,Le Noirmont,CH,Chemin De Roc-Montès 20,,,,2000.0,,,,,2000.0,hco,amgen,8893,-1,
9437,Clinique le Noirmont - Société Coopérative,Le Noirmont,CH,Chemin de Roc-Montès 20,2340.0,,,1500.0,,,,,1500.0,hco,sanofi,8893,-1,
7466,Clinique Le Noirmont Centre de réadaptation cardio-vasculaire,Le Noirmont,CH,Chemin de Roc-Montes 20,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,novartis,8893,-1,
7467,Clinique romande de réadaptation,Sion,CH,Avenue Grand-Champsec 90,,,0.0,1392.75,0.0,0.0,0.0,0.0,1392.75,hco,novartis,8894,-1,
8477,Clinique romande de réadaptation,Sion,CH,Avenue Grand-Champsec 90,,,0.0,1616.0,0.0,0.0,0.0,0.0,1616.0,hco,pfizer,8894,-1,
6151,Clinique romande de réadaptation,Sion,CH,Av. Grand Champsec 90,,,,4000.0,,,,,4000.0,hco,merck,8894,-1,
9221,Clinique romande de réadaptation,Sion,CH,Av Grand Champsec 90,,,,1000.0,,,,,1000.0,hco,sandoz,8894,-1,
5764,Clinique romande de réadaptation,Sion,CH,Av. Grand Champsec 90,,,,,,,3300.0,,3300.0,hco,menarini,8894,-1,
3655,Clinique Valere,Sion,CH,Rue Pre-Fleuri 16,,,464.25,,,,,,464.25,hco,celgene,-1,71,1.0
7468,Clinique Valmont Clinique privée de réadaptation,Glion,CH,Route de Valmont 22,,,0.0,1500.0,0.0,0.0,3500.0,0.0,5000.0,hco,novartis,8886,-1,
10112,Clinique Valmont SA,Glion,CH,Route de Valmont 22,,,,1000.0,,,,,1000.0,hco,ucb,8886,-1,
10714,CMB Circolo Medico del Bellinzonese,Giubiasco,CH,Via Bellinzona 31,,,,1000.0,,,,,1000.0,hco,vifor,-1,-1,
9666,CMCB - Centre Médico-Chirurgical de la Broye SA,Payerne,CH,Rue de Guillermaux 8,1530.0,CMCBPayerne,,800.0,,,,,800.0,hco,servier,8770,-1,
7469,CMCB Centre Mèdico-Chirurgie al de la Broyé SA,Payerne,CH,Rue de Guillermaux 8,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,novartis,8770,-1,
4154,CMCB Centre Médico- Chirurgical de la Broye SA,Payerne,CH,Rue de Guillermaux 8,,,,2000.0,,,,,2000.0,hco,eli,8770,-1,
10715,CMCB Centre Médico-Chirurgical de la Broye SA,Payerne,CH,Rue Guillermaux 8,,,,2000.0,,,,,2000.0,hco,vifor,8770,-1,
10716,CML Circolo Medico Locarno e Dintorni,Ascona,CH,Via Lido 27,,,,1000.0,,,,,1000.0,hco,vifor,8862,-1,
1075,Cmpr Collège De Médecine De Premier Recours,Fribourg,CH,Rue De L'Hôpital 15,,,,1680.13,,,,,1680.13,hco,amgen,8898,-1,
5765,CMPR Collège de Médecine de Premier Recours,Fribourg,CH,Rue de l'Hôpital 15,,,,2340.0,,,,,2340.0,hco,menarini,8898,-1,
4464,Cmpr Collège De Médecine Du Premier Recours,Fribourg,CH,Rue de l'Hôpital 15,,CMPR_1701,,2340.0,,,,,2340.0,hco,galderma,8898,-1,
9667,CNP - Centre Neuchâtelois de Psychiatrie,Boudry,CH,Site de Préfargier,2017.0,CNPPréfargierBoudry,,2000.0,,,,,2000.0,hco,servier,-1,-1,
5426,CNP Centre neuchâtelois de psychiatrie,Marin-Epagnier,CH,Marin-Epagnier,,,,3000.0,,,,,3000.0,hco,lundbeck,8837,-1,
8148,CNP-Centre neuchâtelois,Neuchâtel,CH,rue de Vieux-Châtel 20,,,,2000.0,,,,,2000.0,hco,otsuka,8900,-1,
10717,Coalat,Lausanne,CH,Rue du Bugnon 46,,,,3000.0,,,,,3000.0,hco,vifor,8645,1,
314,COALAT / Anesthesiology CHUV,Lausanne,CH,Rue Du Bugnon 46,,,,1000.0,,,,,1000.0,hco,abbvie,-1,1,
4383,COALAT / Anesthesiology CHUV,Lausanne,CH,Rue du Bugnon 46 BH10- 315/Serv.,,,,5777.21,,,,,5950.72,hco,future,-1,1,
1891,COALAT / Anesthesiology CHUV,Lausanne,CH,Rue du Bugnon 46,1011.0,40535421,0.0,3000.0,0.0,0.0,0.0,0.0,3000.0,hco,bayer,-1,1,
9780,COALAT / Anesthesiology CHUV,Lausanne,CH,Rue Du Bugnon 46,,,,3000.0,,,,,3000.0,hco,shire,-1,1,
3071,Coeur de la Tour Fondation pour la recherche,Meyrin,CH,Avenue Maillard 1,1217.0,,,8000.0,,,,,8000.0,hco,boehringer,8901,-1,
10718,Collège de Médecine de Premier Recours (CMPR),Steinhausen,CH,Sennweidstrasse 46,,,,7194.35,,,,,7194.35,hco,vifor,8897,-1,
1558,Collège de Médecine de Premier Recours (CMPR),Fribourg,CH,Rue de l’Hôpital 15,,,0.0,3560.0,0.0,0.0,0.0,0.0,3560.0,hco,astrazeneca,8898,-1,
8478,Collège Médecine Premier Recours,Fribourg,CH,Rue de l'Hôpital 15,,,0.0,20097.0,0.0,0.0,0.0,0.0,20097.0,hco,pfizer,8898,-1,
1559,Conférences De Pneumologie,Martigny,CH,Rue des Morasses 4,,,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,hco,astrazeneca,8642,-1,
4733,Conférences en pneumologie pédiatrique,Lausanne,CH,Av. de Rumine 27,,,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,hco,glaxosmithkline,-1,96,
1560,Congres Medical Quadrimed,Crans-Montana,CH,Case Postale 299,,,0.0,8426.03,0.0,0.0,0.0,0.0,8426.03,hco,astrazeneca,8669,-1,
9781,Congrex Schweiz Ltd.,Basel,CH,Peter Merian-Strasse 80,,,,6000.0,,,,,6000.0,hco,shire,8910,-1,
2729,Congrex Schweiz Ltd.,Basel,CH,Peter Merian-Strasse 80,,,,5000.0,,,,,5000.0,hco,bgp,8910,-1,
8736,Congrex Switzerland Ltd,Basel,CH,Peter Merian-strasse 80,,,,5000.0,,,,,5000.0,hco,pierre,8910,-1,
2876,Congrex Switzerland LTD,Basel,CH,Peter-Merian-Strasse,4002.0,,,15945.35,,,,,15945.35,hco,biotest,8910,-1,
3072,Congrex Switzerland Ltd,Basel,CH,Peter Merian-Strasse 80,4002.0,,,14914.8,,,,,14914.8,hco,boehringer,8910,-1,
8816,Congrex Switzerland Ltd Urology Arena,Basel,CH,Peter-Merian-Strasse 80,4002.0,,,3000.0,,,,,3000.0,hco,recordati,8910,-1,
10036,Congrex Switzerland Ltd.,Basel,CH,Peter Merian-Strasse 80,,,,9900.0,,,,,9900.0,hco,teva,8910,-1,
9669,Congrex Switzerland Ltd. - Organisator Jahrestagung SGK/SGHC 2018,Basel,CH,Peter Merian-Strasse 80,4002.0,CongrexJahrestagungSGK2018,,40500.0,,,,,40500.0,hco,servier,8910,-1,
7947,Congrès Medical Quadrimed,Crans-Montana,CH,Case postale 299,,,,13166.0,130.0,,,,13296.0,hco,novo,8669,-1,
9668,Congrès médical Quadrimed,Crans-Montana,CH,Case postale 299,3963.0,QuadrimedCransMontana,,21698.0,,,,,21698.0,hco,servier,8669,-1,
10719,Consiglio Scientifico Clinica Santa Croce SA,Orselina,CH,Via al Parco 27,,,,700.0,,,,,700.0,hco,vifor,8879,-1,
1076,Convention Team Lucerne Ag,Luzern,CH,Oberseeburg 10,,,,12000.0,,,,,12000.0,hco,amgen,-1,104,1.0
5453,Convention Team Lucerne AG,Luzern,CH,Oberseeburg 10,,,,40000.0,,,,,40000.0,hco,meda,-1,104,
1892,Council for International Organizations of Medical Sciences (CIOMS),Genève,CH,Route des Morillons 1,1202.0,1065559018,0.0,28587.37,0.0,0.0,0.0,0.0,28587.37,hco,bayer,9438,-1,
619,CP Consulting,Montreux,CH,Avenue des Planches 15,1820.0,,,9600.0,,,,,9600.0,hco,allergan,-1,-1,
4346,CPMA,Lausanne,CH,Rue de la Vigie 5,,,,,,,600.0,,600.0,hco,ferring,8819,105,
6152,CPMA SA,Lausanne,CH,Rue de la Vigie 5,,,,,654.0,2057.55,,,2711.55,hco,merck,-1,105,1.0
10720,Crohn Colitis Schweiz,Aarau,CH,Colitis ulcerosa Vereinigung SMCCV,,,,6000.0,,,,,6000.0,hco,vifor,-1,-1,
3351,CRR SuvaCare,Sion,CH,Avenue Grand-Champsec 90,,,,1500.0,,,,,1500.0,hco,bristol,-1,29,
3656,CRR SuvaCare,Sion,CH,Avenue Grand-Champsec 90,,WCHH08729033,,929.0,,,,,928.5,hco,celgene,-1,29,1.0
315,CRR SuvaCare,Sion,CH,Avenue Grand-Champsec 90,,,,1500.0,,,,,1500.0,hco,abbvie,-1,29,
10113,CRR SuvaCare,Sion,CH,Avenue Grand-Champsec 90,,,,5385.0,,,,,5385.0,hco,ucb,-1,29,
694,CRR SuvaCare - Réadaptation Neurologique,Sion,CH,Avenue Grand-Champsec 90,,,,,,,1000.0,,1000.0,hco,almirall,-1,29,
1077,Crr Suvacare / Clinique Romande De Réadaptation,Sion,CH,Avenue Grand-Champsec 90,,,,3392.75,,,,,3392.75,hco,amgen,8894,29,
4155,CRR SuvaCare / Clinique romande de réadaptation,Sion,CH,Avenue Grand-Champsec 90,,,,929.0,,,,,929.0,hco,eli,8894,29,
4734,Davos Congress,Davos Platz,CH,Talstrasse 41,,,0.0,3177.15,0.0,0.0,0.0,0.0,3177.15,hco,glaxosmithkline,8927,-1,
1893,Davos Congress,Davos,CH,Talstrasse 41,7270.0,40703088,0.0,1800.0,0.0,0.0,0.0,0.0,1800.0,hco,bayer,8927,-1,
3837,Davos congress (Mediweek Davos),Davos Platz,CH,Talstrasse 41,7270.0,,,4950.0,,,,,4950.0,hco,daiichi,8927,-1,
8479,Davos Congress Mediweek,Davos Platz,CH,Promenade 67,,,0.0,1616.0,0.0,0.0,0.0,0.0,1616.0,hco,pfizer,8927,-1,
8737,DEFEO,Piacenza,CH,Via San Giovanni,,,,895.92,,,,,895.92,hco,pierre,-1,-1,
3334,Departement Biomedizin,Basel,CH,Hebelstrasse 20,,,,10000.0,,,,,10000.0,hco,bristol,-1,106,
316,Derma Limmattal AG,Schlieren,CH,Uitikonerstrasse 9,,,,,,,400.0,,400.0,hco,abbvie,8932,-1,
317,Dermatologische Gesellschaft,St. Gallen,CH,Kugelgasse 8,,,,2000.0,,,,,2000.0,hco,abbvie,8935,-1,
5102,Dermatologische Gesellschaft,St. Gallen,CH,Kugelgasse 8,,,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,hco,janssen,8935,-1,
695,Dermatologische Gesellschaft,St. Gallen,CH,Kugelgasse 8,,,,2000.0,,,,,2000.0,hco,almirall,8935,-1,
6153,Dermatologische Gesellschaft Ostschweiz,St. Gallen,CH,Kugelgasse 8,,,,2000.0,,,,,2000.0,hco,merck,8935,-1,
3657,Dermatologische Gesellschaft Ostschweiz DGO,St. Gallen,CH,Kugelgasse 8,,,,2000.0,,,,,2000.0,hco,celgene,8935,-1,
3344,Dermatologische Klinik,Zürich,CH,Gloriastrasse 31,,,,4000.0,,,,,4000.0,hco,bristol,8936,-1,
318,Dermatologische Klinik,Zürich,CH,Gloriastrasse 31,,,,,,,2625.0,170.0,2795.0,hco,abbvie,8936,-1,
9440,Dermatologische Klinik im Universitätsspital Zürich,Zürich,CH,Gloriastr. 31,8091.0,,,6440.45,,,,,6440.45,hco,sanofi,8936,-1,
4466,Dermatologische Klinik Inselspital,Bern,CH,"Inselspital Bern, Insel Gruppe AG Freiburgstrasse 18",,Dermatologische_Klini k_Inselspital,,2154.0,,,4000.0,,6154.0,hco,galderma,-1,2,1.0
6029,Dermatologische Klinik USZ Institut für Hausarztmedizin,Zürich,CH,Rämistrasse 100,8091.0,,,2000.0,,,,,2000.0,hco,mepha,8936,128,
319,Dermatologische Praxis,Basel,CH,Gempenstrasse 2A,,,,,,,500.0,,500.0,hco,abbvie,8939,-1,
2841,"DIA Europe, Middle East &Africa",Basel,CH,Küchengasse 16,,,,,2898.2,,,,2898.2,hco,biogen,8942,-1,
9441,Diabetes Biel-Bienne,Biel/Bienne,CH,Rue de la gare 7,2502.0,,,,,,800.0,,800.0,hco,sanofi,-1,-1,
9438,Diabetes Zug,Zug,CH,Aegeristrasse 52,6300.0,,,,,,250.0,,250.0,hco,sanofi,8945,-1,
7948,diabetesregionbasel,Basel,CH,Marktplatz 5,,,,500.0,,,,,500.0,hco,novo,-1,-1,
7949,Diabetessolothurn,Olten,CH,Solothurnerstrasse 7,,,1500.0,,,,,,1500.0,hco,novo,8947,-1,
