Swiss Society of Medical Oncology,Zürich,Switzerland,Zürich,"",2000,"","","","","","",""
Solothurner Spitäler,Olten,Switzerland,Olten,"",864,"","","","","","",""
Groupe Francophone Suisse des Médecine Manuelle,Genf,Switzerland,Genf,"",600,"","","","","","",""
Spitalverbund Appenzell Ausserrhoden,Herisau,Switzerland,Herisau,"",1000,"","","","","","",""
Circolo Medico 3 Valli,Dongio,Switzerland,Dongio,"",700,"","","","","","",""
Stiftung Suchthilfe MSH 2,St. Gallen,Switzerland,St. Gallen,"",1000,"","","","","","",""
Universitäre Psychiatrische Kliniken,Basel,Switzerland,Basel,"",1000,"","","","","","",""
Ensemble hospitalier de la Côte,Morges,Switzerland,Morges,"",1000,"","","","","","",""
Spital,Lachen,"",Switzerland,Lachen,"",1000,"","","","","",""
Hausärzteverein,St. Gallen,"",Switzerland,St. Gallen,"",1500,"","","","","",""
Schweizerischer Verein der Amts- und Spitalapotheker,Bern,"",Switzerland,Bern,"",1000,"","","","","",""
Universitäre Psychiatrische Kliniken,Basel,"",Switzerland,Basel,"",1000,"","","","","",""
SAMO,Bern,"",Switzerland,Bern,"",12000,"","","","","",""
Hirslanden Klinik St. Anna,Luzern,"",Switzerland,Luzern,"",1000,"","","","","",""
Universitäre Psychiatrische Dienste,Bern,"",Switzerland,Bern,"",800,"","","","","",""
Kantonsspital,Wolhusen,"",Switzerland,Wolhusen,"",1000,"","","","","",""
Ospedale Regionale,Mendrisio,"",Switzerland,Mendrisio,"",300,"","","","","",""
Réseau Delta,Genf,"",Switzerland,Genf,"",3585,"","","","","",""
Association Romande des Assistantes Médicales,Lausanne,"",Switzerland,Lausanne,"",1000,"","","","","",""
Hôpital neuchâtelois,Neuchâtel,"",Switzerland,Neuchâtel,"",2000,"","","","","",""
Palliativ.ch,Bern,"",Switzerland,Bern,"",2000,"","","","","",""
Psychiatrie & Psychotherapie Pizol,Bad Ragaz,"",Switzerland,Bad Ragaz,"",1000,"","","","","",""
Ospedale Regionale,Bellinzona,"",Switzerland,Bellinzona,"",2500,"","","","","",""
Mednet Bern AG,Bern,"",Switzerland,Bern,"",8000,"","","","","",""
Palliative Ostschweiz,St. Gallen,"",Switzerland,St. Gallen,"",1000,"","","","","",""
Kantonsspital Graubünden,Chur,"",Switzerland,Chur,"",4000,"","","","","",""
Bethesda Spital AG,Basel,"",Switzerland,Basel,"",2000,"","","","","",""
ARUD,Zürich,"",Switzerland,Zürich,"",2500,"","","","","",""
Uniklinik Balgrist,Zürich,"",Switzerland,Zürich,"",1500,"","","","","",""
Spitalzentrum,Biel,"",Switzerland,Biel,"",1000,"","","","","",""
Groupement des Médecines des Franches-Montagnes,Saignelégier,"",Switzerland,Saignelégier,"",1000,"","","","","",""
Felix Platter-Spital,Basel,"",Switzerland,Basel,"",3000,"","","","","",""
Médecins de Famille de Genève,Genf,"",Switzerland,Genf,"",4000,"","","","","",""
AarReha Schinznach,Schinznach Bad,"",Switzerland,Schinznach Bad,"",1000,"","","","","",""
Cancerdrugs,Zürich,"",Switzerland,Zürich,"",2000,"","","","","",""
Zentrum für Schmerzmedizin,Nottwil,"",Switzerland,Nottwil,"",3000,"","","","","",""
Spitalregion Rheinland-Werdenberg-Sarganserland,Walenstadt,"",Switzerland,Walenstadt,"",2500,"","","","","",""
Lunge Zürich,Zürich,"",Switzerland,Zürich,"",6000,"","","","","",""
Schweizerische Gesellschaft für Allergologie und Immunologie,Bern,"",Switzerland,Bern,"",13500,"","","","","",""
"Quadrimed, die vier Kliniken von Montana",Montana,"",Switzerland,Montana,"",6740,"","","","","",""
Vereinigung Zürcher Internisten,Zürich,"",Switzerland,Zürich,"",3800,"","","","","",""
Kantonsspital,Luzern,"",Switzerland,Luzern,"",4000,"","","","","",""
Schweizerische Gesellschaft für Pneumologie,Bern,"",Switzerland,Bern,"",44600,"","","","","",""
Onkologiepflege Schweiz,Kleinandelfingen,"",Switzerland,Kleinandelfingen,"",3250,"","","","","",""
Universitätsspital,Zürich,"",Switzerland,Zürich,"",11450,"","","","","",""
Junge Hausärztinnen und -ärzte Schweiz,Bern,"",Switzerland,Bern,"",3200,"","","","","",""
Spital,Zweisimmen,"",Switzerland,Zweisimmen,"",1000,"","","","","",""
Schweizerische Gesellschaft für Allgemeine Innere Medizin,Basel,"",Switzerland,Basel,"",10000,"","","","","",""
Universitätsspital,Basel,"",Switzerland,Basel,"",15000,"","","","","",""
Forum für Medizinische Fortbildung,Zug,"",Switzerland,Zug,"",44000,"","","","","",""
Kollegium für Hausarztmedizin,Bern,"",Switzerland,Bern,"",12340,"","","","","",""
Palliative zh/sh,Zürich,"",Switzerland,Zürich,"",1500,"","","","","",""
Gruppo Medico Formazione,Tessin,"",Switzerland,Tessin,"",3300,"","","","","",""
Verband Schweizer Assistenz- und Oberärzt/Innen,Bern,"",Switzerland,Bern,"",12500,"","","","","",""
Schweizerische Gesellschaft zum Studium des Schmerzes,Zürich,"",Switzerland,Zürich,"",21000,"","","","","",""
Schweizerische Aerztegesellschaft für Manuelle Medizin,St. Gallen,"",Switzerland,St. Gallen,"",5760,"","","","","",""
Luzerner Kantonsspital,Luzern,"",Switzerland,Luzern,"",972,"","","","","",""
Cabinet Pneumologie et Médecine Interne,Genf,"",Switzerland,Genf,"",1500,"","","","","",""
Kantonsspital BL,Liestal,"",Switzerland,Liestal,"",1000,"","","","","",""
Kantonsspital BL,Liestal,"",Switzerland,Liestal,"",1456,"","","","","",""
Stadtspital Triemli,Zürich,"",Switzerland,Zürich,"",586,"","","","","",""
Kantonsspital BL,Bruderholz,"",Switzerland,Bruderholz,"",588,"","","","","",""
IELSG,Bellinzona,"",Switzerland,Bellinzona,"",3000,"","","","","",""
Aggregate amount attributable to transfers of value to such Recipients - Art. 3.02,Aggregate HCOs,"",Aggregate HCOs,Aggregate HCOs,Aggregate HCOs,Aggregate HCOs,Aggregate HCOs,""
Number of Recipients in aggregate disclosure - Art. 3.02,number,"",number,number,number,number,number,""
% of the number of Recipients included in the aggreate disclosure in the total number of Recipients disclosed  - Art. 3.02,%,"",%,%,%,%,%,""
