name,location,country,address,plz,uci,donations_grants,sponsorship,registration_fees,travel_accommodation,fees,related_expenses,total,type,source,year,address_expand,location_expand,name_expand,group,main_address
Facchini Marco,Muralto,CH,Piazza Stazione 9,,,0.0,0.0,416.0,673.0,0.0,0.0,1089.0,hcp,menarini,2015,piazza stazione 9,muralto,facchini marco,487,
Marco Facchini,Muralto,CH,"Praxis Marco Facchini, Via della Stazione 9",,,0.0,0.0,0.0,0.0,750.0,0.0,750.0,hcp,novartis,2017,praxis marco facchini via della stazione 9,muralto,marco facchini,487,
Marco Facchini,Muralto,CH,"Praxis Marco Facchini, Via della Stazione 9",,,,,,,1000.0,,1000.0,hcp,novartis,2016,praxis marco facchini via della stazione 9,muralto,marco facchini,487,
Marco Facchini,Muralto,CH,Via della Stazione 9,,,,,391.3,766.2,,,1157.5,hcp,menarini,2017,via della stazione 9,muralto,marco facchini,487,
Marco Facchini,Muralto,CH,Piazza Stazione 9,,,,,916.95,2857.1,,,3774.05,hcp,amgen,2017,piazza stazione 9,muralto,marco facchini,487,1.0
Marco Facchini,Muralto,CH,Studio Dr. Facchini Marco Piazza Stazione 9,,,0.0,0.0,429.76,1436.49,500.0,0.0,2366.26,hcp,takeda,2015,studio dottore facchini marco piazza stazione 9,muralto,marco facchini,487,
Ferdinand Jaggi,Zürich,CH,Praxis Dr. Jaggi Ferdinand Rübhcfstrasse 49,,,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hcp,takeda,2015,praxis doktor jaggi ferdinand ruebhcfstrasse 49,zuerich,ferdinand jaggi,488,
Ferdinand Jaggi,Zürich,CH,Rütihofstrasse 49,8049.0,7601000193995,,,,,2400.0,,2400.0,hcp,servier,2017,ruetihofstrasse 49,zuerich,ferdinand jaggi,488,1.0
Ferdinand Jaggi,Zürich,CH,Rütihofstrasse 49,,,,,,,500.0,,500.0,hcp,lundbeck,2017,ruetihofstrasse 49,zuerich,ferdinand jaggi,488,
Ferdinand Jaggi,Zürich,CH,"Praxis Ferdinand Jaggi, Rütihofstrasse 49",,,0.0,0.0,0.0,0.0,625.0,0.0,625.0,hcp,novartis,2017,praxis ferdinand jaggi ruetihofstrasse 49,zuerich,ferdinand jaggi,488,
Ferdinand Jaggi,Zürich,CH,Rütihofstrasse 49,,,,,,,1200.0,,1200.0,hcp,lundbeck,2017,ruetihofstrasse 49,zuerich,ferdinand jaggi,488,
Ferdinand Jaggi,Zürich,CH,Rütihofstrasse 49,,,,,,,1300.0,,1300.0,hcp,servier,2016,ruetihofstrasse 49,zuerich,ferdinand jaggi,488,
Filippo Donati,Biel/Bienne,CH,Memory Clinic Biel-Seeland Unionsgasse 14,,,,,,,806.48,,806.48,hcp,sandoz,2017,memory clinic biel-seeland unionsgasse 14,biel bienne,filippo donati,489,
Filippo Donati,Biel/Bienne,CH,Unionsgasse 14,,,0.0,0.0,0.0,0.0,700.0,0.0,700.0,hcp,novartis,2015,unionsgasse 14,biel bienne,filippo donati,489,
Filippo Donati,Biel/Bienne,CH,"Memory Clinic Biel-Seeland, ünionsgasse 14",,,,,,,1700.0,,1700.0,hcp,novartis,2016,memory clinic biel-seeland uenionsgasse 14,biel bienne,filippo donati,489,
Filippo Donati,Biel/Bienne,CH,"Memory Clinic Biel-Seeland, Unionsgasse 14",,,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hcp,novartis,2017,memory clinic biel-seeland unionsgasse 14,biel bienne,filippo donati,489,1.0
Filippo Donati,Biel/Bienne,CH,Unionsgasse 14,,,0.0,0.0,0.0,0.0,750.0,0.0,750.0,hcp,bayer,2016,unionsgasse 14,biel bienne,filippo donati,489,
Filippo Donati,Biel/Bienne,CH,"Spitalzentrum, Postfach",1664.0,,,,,,500.0,,500.0,hcp,teva,2016,spitalzentrum postfach,biel bienne,filippo donati,489,
Flavio Sepulcri,Luzern,CH,Fanghöfli 14,6014.0,40523169,0.0,0.0,0.0,626.0,0.0,0.0,626.0,hcp,bayer,2017,fanghoefli 14,luzern,flavio sepulcri,490,1.0
Flavio Sepulcri,Luzern,CH,Fanghöfli 14,,,0.0,0.0,0.0,276.65,0.0,0.0,276.65,hcp,bayer,2015,fanghoefli 14,luzern,flavio sepulcri,490,
Flavio Sepulcri,Luzern,CH,Praxis Dr. Sepulcri Flavio Fanghöfli 14,,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hcp,takeda,2015,praxis doktor sepulcri flavio fanghoefli 14,luzern,flavio sepulcri,490,
Flavio Sepulcri,Luzern,CH,Fanghöfli 14,,,0.0,0.0,630.0,820.0,0.0,0.0,1450.0,hcp,novartis,2015,fanghoefli 14,luzern,flavio sepulcri,490,
Flavio Sepulcri,Luzern,CH,Fanghöfli 14,,,0.0,0.0,65.35,606.65,0.0,0.0,672.0,hcp,bayer,2016,fanghoefli 14,luzern,flavio sepulcri,490,
Flavio Sepulcri,Luzern,CH,Fanghöfli 14,,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hcp,novo,2015,fanghoefli 14,luzern,flavio sepulcri,490,
Florian Bihl,Lugano,CH,Via Gemmo 11,,,,,,,1500.0,,1500.0,hcp,bristol,2016,via gemmo 11,lugano,florian bihl,491,
Florian Bihl,Lugano,CH,Via Gemmo 11,,,,,,,1200.0,,1200.0,hcp,bristol,2017,via gemmo 11,lugano,florian bihl,491,1.0
Florian Bihl,Lugano,CH,Via Gemmo 11,6900.0,,0.0,0.0,0.0,0.0,3024.0,0.0,3024.0,hcp,takeda,2017,via gemmo 11,lugano,florian bihl,491,
Florian Bihl,Lugano,CH,"Studio medico Dr. Bihl Florian, Via Gemmo 11",,,,,,546.04,,,546.04,hcp,vifor,2016,studio medico dottore bihl florian viaduct gemmo 11,lugano,florian bihl,491,
Florian Bihl,Lugano,CH,Via Gemmo 11,,,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,hcp,bristol,2015,via gemmo 11,lugano,florian bihl,491,
Florian Bihl,Lugano,CH,ViaGemmo 11,,,,,,,867.5,,867.5,hcp,gilead,2016,viagemmo 11,lugano,florian bihl,491,
Flückiger Thomas,St. Gallen,CH,"Therapiezentrum für neurologische Erkrankungen, Kopf-und Gesichtsschmerzen, Ambulante Neurorehabilitation, Museumsstrasse 41",,,0.0,0.0,0.0,0.0,500.0,203.0,703.0,hcp,teva,2015,therapiezentrum fuer neurologische erkrankungen kopf-und gesichtsschmerzen ambulante neurorehabilitation museumsstrasse 41,saint gallen,flückiger thomas,492,
Flückiger Thomas,St. Gallen,CH,"neurologische Erkrankungen, Kopf-und Gesichtsschmerzen, Ambulante Neurorehabilitation, Museumsstrasse 41",9000.0,,0.0,0.0,0.0,0.0,600.0,276.0,876.0,hcp,teva,2015,neurologische erkrankungen kopf-und gesichtsschmerzen ambulante neurorehabilitation museumsstrasse 41,saint gallen,flückiger thomas,492,
Thomas Flückiger,St. Gallen,CH,"Praxis Thomas Flückiger, Museumstrasse 41",,,,,,,1400.0,,1400.0,hcp,novartis,2016,praxis thomas flueckiger museumstrasse 41,saint gallen,thomas flückiger,492,
Thomas Flückiger,St. Gallen,CH,"FMH Neurologie, Therapiezentrum St. Gallen, Museumstrasse 41",9000.0,,,,,,500.0,127.0,627.0,hcp,teva,2016,fmh neurologie therapiezentrum sankt gallen museumstrasse 41,saint gallen,thomas flückiger,492,
Thomas Flückiger,St. Gallen,CH,Museumstrasse 41,,,,,0.0,,500.0,135.0,635.0,hcp,teva,2017,museumstrasse 41,saint gallen,thomas flückiger,492,1.0
Thomas Flückiger,St. Gallen,CH,Museumstrasse 41,,,0.0,0.0,0.0,0.0,700.0,0.0,700.0,hcp,novartis,2015,museumstrasse 41,saint gallen,thomas flückiger,492,
Francine Besse,Martigny,CH,Rue des Morasses 4,1920.0,,,,0.0,0.0,400.0,0.0,400.0,hcp,boehringer,2016,rue des morasses 4,martigny,francine besse,493,
Francine Besse,Martigny,CH,Rue des Morasses 4,1920.0,,0.0,0.0,0.0,264.77,600.0,0.0,864.77,hcp,boehringer,2015,rue des morasses 4,martigny,francine besse,493,
Francine Besse,Martigny,CH,Rue des Morasses 4,,,0.0,0.0,0.0,0.0,3000.0,0.0,3000.0,hcp,glaxosmithkline,2015,rue des morasses 4,martigny,francine besse,493,
Francine Besse,Martigny,CH,Rue des Morasses 4,,,0.0,0.0,204.0,731.0,0.0,0.0,935.0,hcp,novartis,2015,rue des morasses 4,martigny,francine besse,493,
Francine Besse,Martigny,CH,Rue des Morasses 4,1920.0,,,,,1963.75,400.0,,2363.75,hcp,boehringer,2017,rue des morasses 4,martigny,francine besse,493,1.0
Francine Besse,Martigny,CH,"Cabinet Francine Besse, Rue des Morasses 4",,,,,147.0,598.0,600.06,,1345.06,hcp,novartis,2016,cabinet francine besse rue des morasses 4,martigny,francine besse,493,
Françoise Tauxe,Vevey,CH,Rue du Lac 43,,,,,208.0,505.0,70.0,,783.0,hcp,pfizer,2016,rue du lac 43,vevey,françoise tauxe,494,
Françoise Tauxe,Vevey,CH,Rue du Lac 43,,,0.0,0.0,213.0,665.0,0.0,0.0,878.0,hcp,abbvie,2015,rue du lac 43,vevey,françoise tauxe,494,
Françoise Tauxe,Vevey,CH,Rue du Lac 43,,,,,,,1000.0,,1000.0,hcp,menarini,2016,rue du lac 43,vevey,françoise tauxe,494,
Françoise Tauxe,Vevey,CH,Rue du Lac 43,,,,0.0,551.0,933.0,700.0,0.0,2184.0,hcp,pfizer,2017,rue du lac 43,vevey,françoise tauxe,494,1.0
Françoise Tauxe,Vevey,CH,Rue du Lac 43,,,0.0,0.0,481.0,856.0,280.0,0.0,1617.0,hcp,pfizer,2015,rue du lac 43,vevey,françoise tauxe,494,
Françoise Tauxe,Vevey,CH,Rue du Lac 43,1800.0,,,,453.14,786.86,0.0,0.0,1240.0,hcp,roche,2017,rue du lac 43,vevey,françoise tauxe,494,
Frei Pascal,Zürich,CH,Toblerstrasse 51,,,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hcp,abbvie,2015,toblerstrasse 51,zuerich,frei pascal,495,
Pascal Frei,Zürich,CH,FMH Gastroenterologie - Gastroenterologie Bethanien - Privatklinik Bethanien Toblerstrasse 51,,7601000637185,,,556.8,956.0,1500.0,,3012.8,hcp,msd,2017,fmh gastroenterologie gastroenterologie bethanien privatklinik bethanien toblerstrasse 51,zuerich,pascal frei,495,1.0
Pascal Frei,Zürich,CH,"GSMN Suisse SA - Privatklinik B., Toblerstrasse 51",,,,,229.41,641.06,1500.0,,2370.47,hcp,vifor,2017,gsmn suisse sa  privatklinik bei toblerstrasse 51,zuerich,pascal frei,495,
Pascal Frei,Zürich,CH,Gastroenterologie Bethanien Toblerstrasse 51,,,0.0,0.0,0.0,0.0,700.0,0.0,700.0,hcp,takeda,2015,gastroenterologie bethanien toblerstrasse 51,zuerich,pascal frei,495,
Pascal Frei,Zürich,CH,"GSMN AG Privatklinik Bethanien, Toblerstrasse 51",,,,,445.89,574.53,,,1020.42,hcp,vifor,2016,gsmn ag privatklinik bethanien toblerstrasse 51,zuerich,pascal frei,495,
Pascal Frei,Zürich,CH,FMH Gastroenterologie - Gastroenterologi e Bethanien -Privatklinik Bethanien Toblerstrasse 51,,,,,,,1500.0,,1500.0,hcp,msd,2016,fmh gastroenterologie gastroenterologi e bethanien privatklinik bethanien toblerstrasse 51,zuerich,pascal frei,495,
Frédéric Gerber,Moutier,CH,FMH Médecine interne générale Rue du Viaduc 34,,,0.0,0.0,151.0,352.0,0.0,0.0,503.0,hcp,servier,2015,fmh medecine interne generale rue du viaduc 34,moutier,frédéric gerber,496,
Frédéric Gerber,Moutier,CH,"Cabinets médical Viaduc, Rue du Viaduc 34",,,0.0,0.0,0.0,0.0,800.0,0.0,800.0,hcp,novartis,2017,cabinets medical viaduc rue du viaduc 34,moutier,frédéric gerber,496,1.0
Frédéric Gerber,Moutier,CH,Rue du Viaduc 34,,,,,,181.0,,,181.0,hcp,servier,2016,rue du viaduc 34,moutier,frédéric gerber,496,
Frédéric Gerber,Moutier,CH,"Cabinets médical Viaduc, Rue du Viaduc 34",,,,,,,1600.0,,1600.0,hcp,novartis,2016,cabinets medical viaduc rue du viaduc 34,moutier,frédéric gerber,496,
Frédéric Gerber,Moutier,CH,Rue du Viaduc 34,,,0.0,0.0,0.0,0.0,800.0,0.0,800.0,hcp,novartis,2015,rue du viaduc 34,moutier,frédéric gerber,496,
Frédéric Gerber,Moutier,CH,Cabinet médical Le Viaduc Rue du Viaduc 34,,,,,375.85,695.45,,,1071.3,hcp,takeda,2016,cabinet medical le viaduc rue du viaduc 34,moutier,frédéric gerber,496,
Gabriel Jaschko,Rümlang,CH,Obermattenstrasse 7,8153.0,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hcp,roche,2015,obermattenstrasse 7,ruemlang,gabriel jaschko,497,
Gabriel Jaschko,Rümlang,CH,Obermattenstrass e 7,,,0.0,0.0,353.0,360.0,0.0,0.0,713.0,hcp,sandoz,2015,obermattenstrass e 7,ruemlang,gabriel jaschko,497,
Gabriel Jaschko,Rümlang,CH,Obermattenstrasse 7,,,,,78.0,128.0,0.0,0.0,206.0,hcp,gruenenthal,2016,obermattenstrasse 7,ruemlang,gabriel jaschko,497,
Gabriel Jaschko,Rümlang,CH,Obermattenstrasse 7,,,,0.0,348.0,567.0,0.0,0.0,914.0,hcp,pfizer,2017,obermattenstrasse 7,ruemlang,gabriel jaschko,497,1.0
Gabriel Jaschko,Rümlang,CH,Obermattenstrasse 7,,,,,,,280.0,,280.0,hcp,pfizer,2016,obermattenstrasse 7,ruemlang,gabriel jaschko,497,
Jaschko Gabriel,Rümlang,CH,Obermattenstr. 7,,,0.0,0.0,157.33,643.5,0.0,0.0,800.83,hcp,pierre,2015,obermattenstrasse 7,ruemlang,jaschko gabriel,497,
Ghilardi Giuseppe,Onex,CH,Avnue Bois de la Chapelle 95,,,0.0,0.0,147.0,637.0,0.0,0.0,784.0,hcp,menarini,2015,avenue bois de la chapelle 95,onex,ghilardi giuseppe,498,
Giuseppe Ghilardi,Onex,CH,Bois-De-La-Chapelle 95,,,0.0,0.0,0.0,0.0,1750.0,0.0,1750.0,hcp,novo,2015,bois-de-la-chapelle 95,onex,giuseppe ghilardi,498,
Giuseppe Ghilardi,Onex,CH,Avenue Bois de la Chapelle 95,,,,,221.0,463.0,,,684.0,hcp,servier,2016,avenue bois de la chapelle 95,onex,giuseppe ghilardi,498,
Giuseppe Ghilardi,Onex,CH,Bois-de-la-Chapelle 95,,,,,,,1000.0,,1000.0,hcp,novo,2016,bois-de-la-chapelle 95,onex,giuseppe ghilardi,498,
Giuseppe Ghilardi,Onex,CH,Bois-de-la-Chapelle 95,,,,,,,1300.0,,1300.0,hcp,novo,2017,bois-de-la-chapelle 95,onex,giuseppe ghilardi,498,1.0
Giuseppe Ghilardi,Onex,CH,Avenue Bois de la Chapelle 95,,,,,128.0,103.0,,,231.0,hcp,menarini,2016,avenue bois de la chapelle 95,onex,giuseppe ghilardi,498,
Gianfranco Pesce,Bellinzona,CH,Ospedale Regionale Bellinzona e Valli - Ospedale San Giovanni EOC Radioonkologie Via Ospedale,,,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hcp,msd,2015,ospedale regionale bellinzona e valli ospedale san giovanni eoc radioonkologie via ospedale,bellinzona,gianfranco pesce,499,
Gianfranco Pesce,Bellinzona,CH,Soleggio,,,,,203.0,,,,203.0,hcp,astrazeneca,2016,soleggio,bellinzona,gianfranco pesce,499,
Gianfranco Pesce,Bellinzona,CH,Via Ospedale,,,0.0,0.0,0.0,0.0,700.0,0.0,700.0,hcp,bayer,2015,via ospedale,bellinzona,gianfranco pesce,499,
Gianfranco Pesce,Bellinzona,CH,Via Ospedale,,,,,135.0,67.5,,,202.5,hcp,amgen,2016,via ospedale,bellinzona,gianfranco pesce,499,
Gianfranco Pesce,Bellinzona,CH,Via Ospedale,,,,,577.0,749.0,,,1326.0,hcp,bristol,2017,via ospedale,bellinzona,gianfranco pesce,499,1.0
Gianfranco Pesce,Bellinzona,CH,Via Ospedale,,,,,195.0,98.0,0.0,0.0,293.0,hcp,roche,2016,via ospedale,bellinzona,gianfranco pesce,499,
Gnehm Peter,Bern,CH,Bottigenstr. 6,,,0.0,0.0,653.0,533.0,0.0,0.0,1186.0,hcp,menarini,2015,bottigenstrasse 6,bern,gnehm peter,500,
Peter Gnehm,Bern,CH,Bottigenstrasse 6,,,,,111.0,123.0,,,234.0,hcp,pfizer,2016,bottigenstrasse 6,bern,peter gnehm,500,
Peter Gnehm,Bern,CH,Herzpraxis Bern West Bottgenstrasse 6,,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hcp,takeda,2015,herzpraxis bern west bottgenstrasse 6,bern,peter gnehm,500,
Peter Gnehm,Bern,CH,"Herzpraxis Bern West, Bottigenstrasse 6",,,,,,,1400.0,,1400.0,hcp,novartis,2016,herzpraxis bern west bottigenstrasse 6,bern,peter gnehm,500,
Peter Gnehm,Bern,CH,Bottigenstrasse 6,,,0.0,0.0,0.0,1560.0,600.0,0.0,2160.0,hcp,novartis,2015,bottigenstrasse 6,bern,peter gnehm,500,
Peter Gnehm,Bern,CH,"Herzpraxis Bern West, Bottigenstrasse 6",,,0.0,0.0,1160.0,400.0,0.0,0.0,1560.0,hcp,novartis,2017,herzpraxis bern west bottigenstrasse 6,bern,peter gnehm,500,1.0
Guido Schwegler,Schlieren,CH,"Neurologische Klinik, Spital Ummattal, Urdorferstrasse 100",8952.0,,0.0,0.0,0.0,0.0,500.0,58.0,558.0,hcp,teva,2015,neurologische klinik spital ummattal urdorferstrasse 100,schlieren,guido schwegler,501,
Guido Schwegler Naumburger,Schlieren,CH,Urdorferstrasse 100,,,,,,,1900.0,,1900.0,hcp,biogen,2016,urdorferstrasse 100,schlieren,guido schwegler naumburger,501,
Guido Schwegler Naumburger,Schlieren,CH,"Spital Limmattal Medizin Neurologie, Urdorferstrasse 100",,,,,,,1000.0,,1000.0,hcp,novartis,2016,spital limmattal medizin neurologie urdorferstrasse 100,schlieren,guido schwegler naumburger,501,
Guido Schwegler Naumburger,Schlieren,CH,"Spital Limmattal Medizin Neurologie, Urdorferstrasse 100",,,0.0,0.0,0.0,0.0,1250.0,0.0,1250.0,hcp,novartis,2017,spital limmattal medizin neurologie urdorferstrasse 100,schlieren,guido schwegler naumburger,501,1.0
Naumburger Guido Schwegler,Schlieren,CH,Urdorferstrasse 100,,,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0,hcp,novartis,2015,urdorferstrasse 100,schlieren,naumburger guido schwegler,501,
Schwegler Naumburger Guido,Schlieren,CH,Urdorferstrasse 100,,,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,hcp,biogen,2015,urdorferstrasse 100,schlieren,schwegler naumburger guido,501,
Gurpreet Anand,Zürich,CH,Im Herrenholz 4,8091.0,7601000725301,,,,,1000.0,,1000.0,hcp,servier,2017,im herrenholz 4,zuerich,gurpreet anand,502,1.0
Gurpreet Anand-Wadhawan,Zürich,CH,Rämistrasse 100,,,0.0,0.0,181.0,5357.0,0.0,0.0,5538.0,hcp,novo,2015,raemistrasse 100,zuerich,gurpreet anand-wadhawan,502,
Gurpreet Anand-Wadhawan,Zürich,CH,Universitätsspital Zürich Medizin Endo/Diabetologie Rämistrasse 100,,,,,,,800.0,,800.0,hcp,sanofi,2016,universitaetsspital zuerich medizin endo diabetologie raemistrasse 100,zuerich,gurpreet anand-wadhawan,502,
Gurpreet Anand-Wadhawan,Zürich,CH,Rämistrasse 100,,,0.0,0.0,484.0,1038.0,0.0,0.0,1522.0,hcp,future,2015,raemistrasse 100,zuerich,gurpreet anand-wadhawan,502,
Gurpreet Anand-Wadhawan,Zürich,CH,Universitätsspital Zürich Medizin Endo/Diabetologie Rämistrasse 100,,,0.0,0.0,0.0,0.0,1250.0,0.0,1250.0,hcp,sanofi,2015,universitaetsspital zuerich medizin endo diabetologie raemistrasse 100,zuerich,gurpreet anand-wadhawan,502,
Gurpreet Anand-Wadhawan,Zürich,CH,Universitätsspital Zürich Medizin Endo/Diabetologie Rämistrasse 100,,,0.0,0.0,0.0,0.0,1250.0,0.0,1250.0,hcp,genzyme,2015,universitaetsspital zuerich medizin endo diabetologie raemistrasse 100,zuerich,gurpreet anand-wadhawan,502,
Gutmann Philippe,Renens Vd,CH,Rue de Crissier 1,,,0.0,0.0,0.0,0.0,250.0,0.0,250.0,hcp,gruenenthal,2015,rue de crissier 1,renens van den,gutmann philippe,503,1.0
Philippe Gutmann,Renens Vd,CH,Cabinet médical FMH Médecine interne générale Rue de Crissier 1,,,0.0,0.0,0.0,0.0,750.0,0.0,750.0,hcp,sanofi,2015,cabinet medical fmh medecine interne generale rue de crissier 1,renens van den,philippe gutmann,503,
Philippe Gutmann,Renens Vd,CH,Rue de Crissier 1,,,0.0,0.0,253.0,428.0,0.0,0.0,681.0,hcp,novartis,2015,rue de crissier 1,renens van den,philippe gutmann,503,
Philippe Gutmann,Renens Vd,CH,Rue de Crissier 1,1020.0,,0.0,0.0,0.0,0.0,400.0,0.0,400.0,hcp,boehringer,2015,rue de crissier 1,renens van den,philippe gutmann,503,
Philippe Gutmann,Renens Vd,CH,Rue de Crissier 1,,,0.0,0.0,0.0,0.0,250.0,0.0,250.0,hcp,bayer,2015,rue de crissier 1,renens van den,philippe gutmann,503,
Philippe Gutmann,Renens Vd,CH,Cabinet medical FMH Medecine interne generale Rue de Crissier 1,,,0.0,0.0,0.0,0.0,750.0,0.0,750.0,hcp,genzyme,2015,cabinet medical fmh medecine interne generale rue de crissier 1,renens van den,philippe gutmann,503,
Hanna Barmettler,Langenthal,CH,St. Urbanstrasse 67,,,,,326.0,379.0,,,705.0,hcp,teva,2016,sankt urbanstrasse 67,langenthal,hanna barmettler,504,
Hanna Barmettler,Langenthal,CH,St. Urbanstrasse 67,4900.0,,,,666.67,1133.33,0.0,0.0,1800.0,hcp,roche,2017,sankt urbanstrasse 67,langenthal,hanna barmettler,504,
Hanna Barmettler,Langenthal,CH,St Urbanstrasse67,,,,,408.8,1024.6,,,1433.4,hcp,merck,2016,saint urbanstrasse67,langenthal,hanna barmettler,504,
Hanna Barmettler,Langenthal,CH,St. Urbanstrasse 67,,,0.0,0.0,872.65,1120.84,0.0,0.0,1993.49,hcp,bayer,2015,sankt urbanstrasse 67,langenthal,hanna barmettler,504,
Hanna Barmettler,Langenthal,CH,St. Urbanstrasse 67,4900.0,40759874,0.0,0.0,0.0,946.04,0.0,0.0,946.04,hcp,bayer,2017,sankt urbanstrasse 67,langenthal,hanna barmettler,504,
Hanna Barmettler,Langenthal,CH,St. Urbanstrasse 67,,WCHM01423954,,,382.95,470.25,,,853.2,hcp,celgene,2017,sankt urbanstrasse 67,langenthal,hanna barmettler,504,1.0
Hans Rickli,St. Gallen,CH,"Klinik für Kardiologie / Haus 01, Rorschacher Strasse 95",9007.0,,0.0,0.0,0.0,0.0,5500.0,0.0,5500.0,hcp,astrazeneca,2015,klinik fuer kardiologie haus 01 rorschacher strasse 95,saint gallen,hans rickli,505,
Hans Rickli,St. Gallen,CH,Chefarzt Klinik für Kardiologie / Haus 01 Kantonsspital St. Gallen Rorschacher Strasse 95,,,0.0,0.0,0.0,0.0,1500.0,0.0,1500.0,hcp,servier,2015,chefarzt klinik fuer kardiologie haus 01 kantonsspital sankt gallen rorschacher strasse 95,saint gallen,hans rickli,505,
Hans Rickli,St. Gallen,CH,Rorschacher Strasse 95,,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hcp,novartis,2015,rorschacher strasse 95,saint gallen,hans rickli,505,
Hans Rickli,St. Gallen,CH,Rorschacher Strasse 95,9007.0,,,,,,1900.0,,1900.0,hcp,boehringer,2017,rorschacher strasse 95,saint gallen,hans rickli,505,
Hans Rickli,St. Gallen,CH,Oberfeldweg 8,9007.0,7601000264701,,,,,1500.0,,1500.0,hcp,servier,2017,oberfeldweg 8,saint gallen,hans rickli,505,1.0
Hans Rickli,St. Gallen,CH,"Kantonsspital St. Gallen Medizin Kardiologie, Rorschacher Strasse 95",,,,,,,1600.0,,1600.0,hcp,novartis,2016,kantonsspital sankt gallen medizin kardiologie rorschacher strasse 95,saint gallen,hans rickli,505,
Heinrich Tinner,Weinfelden,CH,Bahnhofstrasse 22,,7601000244086,,,0.0,0.0,450.0,0.0,450.0,hcp,glaxosmithkline,2017,bahnhofstrasse 22,weinfelden,heinrich tinner,506,
Heinrich Tinner,Weinfelden,CH,Bahnhofstrasse 22,,,0.0,0.0,293.0,568.0,0.0,0.0,861.0,hcp,abbvie,2015,bahnhofstrasse 22,weinfelden,heinrich tinner,506,
Heinrich Tinner,Weinfelden,CH,Bahnhofstrasse 22,,,,,293.0,439.0,,,732.0,hcp,abbvie,2016,bahnhofstrasse 22,weinfelden,heinrich tinner,506,
Heinrich Tinner,Weinfelden,CH,Bahnhofstrasse 22,8570.0,,,,0.0,0.0,1000.0,0.0,1000.0,hcp,roche,2017,bahnhofstrasse 22,weinfelden,heinrich tinner,506,1.0
Heinrich Tinner,Weinfelden,CH,Bahnhofstrasse 22,,,,,,,350.0,,350.0,hcp,pfizer,2016,bahnhofstrasse 22,weinfelden,heinrich tinner,506,
Heinrich Tinner,Weinfelden,CH,Bahnhofstrasse 22,,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hcp,celgene,2015,bahnhofstrasse 22,weinfelden,heinrich tinner,506,
Helge Hoffmann,Hergiswil NW,CH,Sonnenbergstrasse 9,6052.0,40541492,0.0,0.0,0.0,0.0,750.0,0.0,750.0,hcp,bayer,2017,sonnenbergstrasse 9,hergiswil nordwest,helge hoffmann,507,
Helge Hoffmann,Hergiswil NW,CH,Sonnenbergstrasse 9,,,0.0,0.0,97.35,725.35,850.0,0.0,1672.7,hcp,bayer,2016,sonnenbergstrasse 9,hergiswil nordwest,helge hoffmann,507,
Helge Hoffmann,Hergiswil Nw,CH,Urologie Zentrum Hergiswil Hergiswil NW Sonnenbergstrasse 9,,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hcp,sanofi,2015,urologie zentrum hergiswil hergiswil nordwest sonnenbergstrasse 9,hergiswil nordwest,helge hoffmann,507,
Helge Hoffmann,Hergiswil Nw,CH,Urologie Zentrum Hergiswil Hergiswil NW Sonnenbergstrasse 9,,,0.0,0.0,0.0,0.0,500.0,0.0,500.0,hcp,genzyme,2015,urologie zentrum hergiswil hergiswil nordwest sonnenbergstrasse 9,hergiswil nordwest,helge hoffmann,507,
Helge Hoffmann,Hergiswil NW,CH,Sonnenbergstrasse 9,,,,,635.0,1001.0,,,1636.0,hcp,abbvie,2017,sonnenbergstrasse 9,hergiswil nordwest,helge hoffmann,507,1.0
Hoffmann Helge,Hergiswil Nw,CH,Sonnenbergstrasse 9,,,0.0,0.0,191.0,845.0,0.0,0.0,1036.0,hcp,abbvie,2015,sonnenbergstrasse 9,hergiswil nordwest,hoffmann helge,507,
Holger Moch,Zürich,CH,Schmelzbergstrasse 12,8091.0,,,,0.0,0.0,17756.5,2556.78,20313.28,hcp,roche,2017,schmelzbergstrasse 12,zuerich,holger moch,508,
Holger Moch,Zürich,CH,"Abteilung für Zytologie, Schmelzbergstrasse 12",8091.0,,0.0,0.0,0.0,0.0,5043.44,0.0,5043.44,hcp,astrazeneca,2015,abteilung fuer zytologie schmelzbergstrasse 12,zuerich,holger moch,508,
Holger Moch,Zürich,CH,Universitätsspital Zürich Abteilung für Zytologie Schmelzbergstrasse 12,,,,,,,1040.0,7525.0,8565.0,hcp,astrazeneca,2016,universitaetsspital zuerich abteilung fuer zytologie schmelzbergstrasse 12,zuerich,holger moch,508,
Holger Moch,Zürich,CH,Schmelzbergstrasse 12,,,,,0.0,0.0,9375.0,1944.0,11319.0,hcp,roche,2016,schmelzbergstrasse 12,zuerich,holger moch,508,
